Year,Month,Day,Hour,Minute,Temperature(deg.C),Albedo,Azimuth(degree),cloudopacity(%),Dew Point(deg.c),DHI(W/m2),DNI,EBH,GHI,Relative humidity(%),Snow Depth(cm),Pressure(mbar),Wind Direction(degree),Wind Speed(m/s),Zenith(degree)
2015,7,23,14,0,24.3,0.13,67,26.3,23.6,395,115,83,479,95.8,0,1001.1,247,2.2,43
,,,,,,,,,,,,,,,,,,,
2015,7,23,15,0,23.8,0.13,70,38.3,23.2,266,0,0,266,95.9,0,1000.9,245,2.1,57
,,,,,,,,,,,,,,,,,,,
2015,7,23,16,0,23.5,0.13,71,44.8,23,114,0,0,114,96.6,0,1000.9,241,2,71
,,,,,,,,,,,,,,,,,,,
2015,7,23,17,0,23.2,0.13,70,36.8,22.8,28,0,0,28,97.3,0,1001,238,1.8,85
,,,,,,,,,,,,,,,,,,,
2015,7,23,18,0,23,0.13,68,62.2,22.6,0,0,0,0,97.7,0,1001.4,234,1.7,99
,,,,,,,,,,,,,,,,,,,
2015,7,23,19,0,22.8,0.13,65,76.9,22.4,0,0,0,0,97.9,0,1002.2,231,1.6,112
,,,,,,,,,,,,,,,,,,,
2015,7,23,20,0,22.6,0.13,59,83,22.3,0,0,0,0,98.1,0,1002.9,228,1.5,125
,,,,,,,,,,,,,,,,,,,
2015,7,23,21,0,22.6,0.13,50,83,22.3,0,0,0,0,98.2,0,1003.3,227,1.5,138
,,,,,,,,,,,,,,,,,,,
2015,7,23,22,0,22.7,0.13,33,82.9,22.4,0,0,0,0,98.4,0,1003.4,229,1.7,148
,,,,,,,,,,,,,,,,,,,
2015,7,23,23,0,22.8,0.13,7,83,22.5,0,0,0,0,98.5,0,1003.4,231,1.8,153
,,,,,,,,,,,,,,,,,,,
2015,7,24,0,0,22.8,0.13,-22,86,22.5,0,0,0,0,98.5,0,1003.3,233,2,151
,,,,,,,,,,,,,,,,,,,
2015,7,24,1,0,22.7,0.13,-43,84.5,22.4,0,0,0,0,98.4,0,1003,236,2,143
,,,,,,,,,,,,,,,,,,,
2015,7,24,2,0,22.5,0.13,-56,82.4,22.3,0,0,0,0,98.4,0,1002.6,239,2.1,131
,,,,,,,,,,,,,,,,,,,
2015,7,24,3,0,22.4,0.13,-63,82.5,22.1,0,0,0,0,98.3,0,1002.6,241,2.1,118
,,,,,,,,,,,,,,,,,,,
2015,7,24,4,0,22.3,0.13,-67,88.9,22,0,0,0,0,98.3,0,1002.8,242,2.1,105
,,,,,,,,,,,,,,,,,,,
2015,7,24,5,0,22.2,0.13,-69,87.4,22,1,0,0,1,98.2,0,1003,243,2,91
,,,,,,,,,,,,,,,,,,,
2015,7,24,6,0,22.5,0.13,-71,86.2,22.1,15,0,0,15,98,0,1003.2,245,2,77
,,,,,,,,,,,,,,,,,,,
2015,7,24,7,0,23,0.13,-70,95.2,22.6,17,0,0,17,97.6,0,1003.5,247,2.2,63
,,,,,,,,,,,,,,,,,,,
2015,7,24,8,0,23.5,0.13,-69,91.5,23,52,0,0,52,97.2,0,1003.9,249,2.3,49
,,,,,,,,,,,,,,,,,,,
2015,7,24,9,0,24.3,0.13,-63,87.3,23.5,97,0,0,97,95.2,0,1003.8,253,2.2,35
,,,,,,,,,,,,,,,,,,,
2015,7,24,10,0,25.6,0.13,-49,82.2,24.2,159,0,0,159,91.9,0,1003.4,261,1.9,23
,,,,,,,,,,,,,,,,,,,
2015,7,24,11,0,26.8,0.13,-12,82.8,24.8,161,0,0,161,88.7,0,1003.1,271,1.6,15
,,,,,,,,,,,,,,,,,,,
2015,7,24,12,0,27,0.13,37,86,24.7,129,0,0,129,87.5,0,1002.5,270,1.5,18
,,,,,,,,,,,,,,,,,,,
2015,7,24,13,0,26.1,0.13,59,80.1,24,163,0,0,163,88.3,0,1001.9,256,1.7,29
,,,,,,,,,,,,,,,,,,,
2015,7,24,14,0,25.2,0.13,67,65.1,23.2,235,0,0,235,89.2,0,1001.2,244,1.9,43
,,,,,,,,,,,,,,,,,,,
2015,7,24,15,0,24.5,0.13,70,71.2,22.8,138,0,0,138,90.5,0,1001,238,2.1,57
,,,,,,,,,,,,,,,,,,,
2015,7,24,16,0,24,0.13,71,66.5,22.7,80,0,0,80,92.4,0,1001.2,236,2.2,71
,,,,,,,,,,,,,,,,,,,
2015,7,24,17,0,23.6,0.13,70,59.4,22.7,19,0,0,19,94.4,0,1001.4,233,2.4,85
,,,,,,,,,,,,,,,,,,,
2015,7,24,18,0,23.3,0.13,68,63.9,22.6,0,0,0,0,95.8,0,1001.9,232,2.4,99
,,,,,,,,,,,,,,,,,,,
2015,7,24,19,0,23,0.13,65,60.2,22.5,0,0,0,0,96.7,0,1002.8,231,2.1,112
,,,,,,,,,,,,,,,,,,,
2015,7,24,20,0,22.8,0.13,59,54.4,22.4,0,0,0,0,97.6,0,1003.6,230,1.9,126
,,,,,,,,,,,,,,,,,,,
2015,7,24,21,0,22.7,0.13,50,55.1,22.4,0,0,0,0,97.9,0,1003.8,232,1.9,138
,,,,,,,,,,,,,,,,,,,
2015,7,24,22,0,23,0.13,33,52.4,22.6,0,0,0,0,97.5,0,1003.6,235,2.1,148
,,,,,,,,,,,,,,,,,,,
2015,7,24,23,0,23.2,0.13,7,50.1,22.7,0,0,0,0,97.2,0,1003.3,238,2.3,153
,,,,,,,,,,,,,,,,,,,
2015,7,25,0,0,23.1,0.12,-23,50.6,22.7,0,0,0,0,97.2,0,1003,240,2.4,151
,,,,,,,,,,,,,,,,,,,
2015,7,25,1,0,22.8,0.12,-44,50.8,22.4,0,0,0,0,97.5,0,1002.6,241,2.2,143
,,,,,,,,,,,,,,,,,,,
2015,7,25,2,0,22.5,0.12,-56,51.3,22.1,0,0,0,0,97.8,0,1002.2,242,2.1,131
,,,,,,,,,,,,,,,,,,,
2015,7,25,3,0,22.3,0.12,-63,52.3,21.9,0,0,0,0,97.9,0,1002.1,243,1.9,118
,,,,,,,,,,,,,,,,,,,
2015,7,25,4,0,22.2,0.12,-67,48.8,21.9,0,0,0,0,97.8,0,1002.4,243,1.8,105
,,,,,,,,,,,,,,,,,,,
2015,7,25,5,0,22.2,0.12,-70,63.6,21.8,5,0,0,5,97.6,0,1002.7,243,1.6,91
,,,,,,,,,,,,,,,,,,,
2015,7,25,6,0,22.5,0.12,-71,56.8,21.9,61,0,0,61,96.6,0,1003.1,243,1.7,77
,,,,,,,,,,,,,,,,,,,
2015,7,25,7,0,23.2,0.12,-71,75,22.2,94,0,0,94,94.6,0,1003.5,242,1.9,63
,,,,,,,,,,,,,,,,,,,
2015,7,25,8,0,23.8,0.12,-69,73.6,22.5,160,0,0,160,92.6,0,1003.9,242,2.2,49
,,,,,,,,,,,,,,,,,,,
2015,7,25,9,0,24.7,0.12,-64,64.3,23,287,0,0,287,89.9,0,1003.8,239,2.2,35
,,,,,,,,,,,,,,,,,,,
2015,7,25,10,0,26,0.12,-50,64.9,23.6,321,0,0,321,86.6,0,1003.3,235,2.1,23
,,,,,,,,,,,,,,,,,,,
2015,7,25,11,0,27.2,0.12,-12,51.4,24.2,470,0,0,470,83.4,0,1002.9,230,2.1,15
,,,,,,,,,,,,,,,,,,,
2015,7,25,12,0,27.3,0.12,37,56,24.3,415,0,0,415,83.7,0,1002.3,227,2.1,18
,,,,,,,,,,,,,,,,,,,
2015,7,25,13,0,26.4,0.12,59,55.1,24.1,383,0,0,383,87.3,0,1001.5,228,2.2,29
,,,,,,,,,,,,,,,,,,,
2015,7,25,14,0,25.4,0.12,67,56.2,23.8,308,0,0,308,91.1,0,1000.8,228,2.4,43
,,,,,,,,,,,,,,,,,,,
2015,7,25,15,0,24.6,0.12,70,48.9,23.6,249,0,0,250,94,0,1000.5,229,2.4,57
,,,,,,,,,,,,,,,,,,,
2015,7,25,16,0,24.1,0.12,71,14.2,23.3,143,264,75,219,95.8,0,1000.7,230,2.4,71
,,,,,,,,,,,,,,,,,,,
2015,7,25,17,0,23.5,0.12,70,24.6,23.1,27,160,26,54,97.6,0,1000.9,231,2.3,85
,,,,,,,,,,,,,,,,,,,
2015,7,25,18,0,23.2,0.12,69,50.9,22.9,0,0,0,0,98.6,0,1001.5,233,2.2,99
,,,,,,,,,,,,,,,,,,,
2015,7,25,19,0,23,0.12,65,49.9,22.7,0,0,0,0,98.7,0,1002.6,236,2.1,112
,,,,,,,,,,,,,,,,,,,
2015,7,25,20,0,22.8,0.12,60,52.2,22.6,0,0,0,0,98.7,0,1003.6,240,2,126
,,,,,,,,,,,,,,,,,,,
2015,7,25,21,0,22.8,0.12,50,48.8,22.6,0,0,0,0,98.6,0,1004,243,1.9,138
,,,,,,,,,,,,,,,,,,,
2015,7,25,22,0,23,0.12,34,52,22.7,0,0,0,0,98.2,0,1003.7,244,2,148
,,,,,,,,,,,,,,,,,,,
2015,7,25,23,0,23.2,0.12,7,41.2,22.8,0,0,0,0,97.8,0,1003.4,245,2,153
,,,,,,,,,,,,,,,,,,,
2015,7,26,0,0,23.1,0.13,-23,51.5,22.7,0,0,0,0,97.7,0,1003.2,247,2,151
,,,,,,,,,,,,,,,,,,,
2015,7,26,1,0,22.8,0.13,-44,60.2,22.4,0,0,0,0,97.9,0,1002.9,251,2,143
,,,,,,,,,,,,,,,,,,,
2015,7,26,2,0,22.5,0.13,-56,69.2,22.1,0,0,0,0,98.1,0,1002.7,256,1.9,131
,,,,,,,,,,,,,,,,,,,
2015,7,26,3,0,22.2,0.13,-63,69.4,21.9,0,0,0,0,98.2,0,1002.7,259,1.8,118
,,,,,,,,,,,,,,,,,,,
2015,7,26,4,0,22.1,0.13,-67,75.9,21.8,0,0,0,0,98.2,0,1003,260,1.7,105
,,,,,,,,,,,,,,,,,,,
2015,7,26,5,0,22,0.13,-70,77.6,21.7,4,0,0,4,98.2,0,1003.3,262,1.6,91
,,,,,,,,,,,,,,,,,,,
2015,7,26,6,0,22.3,0.13,-71,43.6,21.7,87,0,0,87,96.9,0,1003.7,261,1.7,77
,,,,,,,,,,,,,,,,,,,
2015,7,26,7,0,23,0.13,-71,60.4,22,153,0,0,153,94.5,0,1004,259,2.2,63
,,,,,,,,,,,,,,,,,,,
2015,7,26,8,0,23.7,0.13,-69,53.6,22.3,281,0,0,281,92.2,0,1004.4,257,2.7,49
,,,,,,,,,,,,,,,,,,,
2015,7,26,9,0,24.5,0.13,-64,48.5,22.7,407,3,2,410,89.5,0,1004.2,255,3,35
,,,,,,,,,,,,,,,,,,,
2015,7,26,10,0,25.5,0.13,-50,39,23.1,473,84,76,550,86.7,0,1003.5,254,3.1,22
,,,,,,,,,,,,,,,,,,,
2015,7,26,11,0,26.5,0.13,-12,69.5,23.6,292,0,0,292,84,0,1002.7,252,3.2,14
,,,,,,,,,,,,,,,,,,,
2015,7,26,12,0,26.7,0.13,37,59.5,23.7,379,0,0,379,84,0,1002,250,3.3,18
,,,,,,,,,,,,,,,,,,,
2015,7,26,13,0,25.9,0.13,60,62.3,23.5,316,0,0,316,86.6,0,1001.4,247,3.5,29
,,,,,,,,,,,,,,,,,,,
2015,7,26,14,0,25.1,0.13,67,48.8,23.3,350,0,0,350,89.4,0,1000.8,244,3.6,43
,,,,,,,,,,,,,,,,,,,
2015,7,26,15,0,24.4,0.13,70,42.9,23,266,14,6,274,91.9,0,1000.6,242,3.6,56
,,,,,,,,,,,,,,,,,,,
2015,7,26,16,0,23.8,0.13,71,17.4,22.8,160,157,49,209,94.1,0,1000.9,240,3.3,71
,,,,,,,,,,,,,,,,,,,
2015,7,26,17,0,23.2,0.13,71,19.4,22.6,41,2,0,42,96.4,0,1001.1,238,3,85
,,,,,,,,,,,,,,,,,,,
2015,7,26,18,0,22.8,0.13,69,31.5,22.4,0,0,0,0,97.7,0,1001.7,236,2.7,99
,,,,,,,,,,,,,,,,,,,
2015,7,26,19,0,22.6,0.13,66,58.2,22.3,0,0,0,0,98,0,1002.7,235,2.2,112
,,,,,,,,,,,,,,,,,,,
2015,7,26,20,0,22.4,0.13,60,69.1,22.1,0,0,0,0,98.3,0,1003.7,234,1.7,126
,,,,,,,,,,,,,,,,,,,
2015,7,26,21,0,22.3,0.13,51,68.9,22.1,0,0,0,0,98.5,0,1003.9,233,1.5,138
,,,,,,,,,,,,,,,,,,,
2015,7,26,22,0,22.4,0.13,34,72.6,22.1,0,0,0,0,98.6,0,1003.5,235,1.6,148
,,,,,,,,,,,,,,,,,,,
2015,7,26,23,0,22.4,0.13,7,83.7,22.2,0,0,0,0,98.7,0,1003.1,236,1.7,153
,,,,,,,,,,,,,,,,,,,
2015,7,27,0,0,22.4,0.13,-23,85.6,22.1,0,0,0,0,98.4,0,1002.6,238,1.9,151
,,,,,,,,,,,,,,,,,,,
2015,7,27,1,0,22.4,0.13,-44,82.9,22,0,0,0,0,97.7,0,1002.2,240,2,143
,,,,,,,,,,,,,,,,,,,
2015,7,27,2,0,22.4,0.13,-56,83,21.9,0,0,0,0,97,0,1001.8,242,2.1,131
,,,,,,,,,,,,,,,,,,,
2015,7,27,3,0,22.4,0.13,-63,83.3,21.8,0,0,0,0,96.7,0,1001.7,243,2.1,119
,,,,,,,,,,,,,,,,,,,
2015,7,27,4,0,22.3,0.13,-68,80.8,21.8,0,0,0,0,96.6,0,1002.1,244,2.1,105
,,,,,,,,,,,,,,,,,,,
2015,7,27,5,0,22.3,0.13,-70,79.3,21.7,2,0,0,2,96.6,0,1002.5,244,2.1,91
,,,,,,,,,,,,,,,,,,,
2015,7,27,6,0,22.5,0.13,-71,65.6,21.8,45,0,0,45,95.6,0,1002.8,245,2.4,77
,,,,,,,,,,,,,,,,,,,
2015,7,27,7,0,23,0.13,-71,77.6,21.9,78,0,0,78,93.8,0,1003,245,2.8,63
,,,,,,,,,,,,,,,,,,,
2015,7,27,8,0,23.5,0.13,-69,55.2,22.1,268,0,0,268,92,0,1003.2,245,3.3,49
,,,,,,,,,,,,,,,,,,,
2015,7,27,9,0,24,0.13,-64,63.5,22.3,275,0,0,275,90.1,0,1003.2,242,3.7,35
,,,,,,,,,,,,,,,,,,,
2015,7,27,10,0,24.6,0.13,-51,80.2,22.5,174,0,0,174,88.1,0,1002.8,237,4.1,22
,,,,,,,,,,,,,,,,,,,
2015,7,27,11,0,25.2,0.13,-13,90.2,22.8,91,0,0,91,86.2,0,1002.4,233,4.4,14
,,,,,,,,,,,,,,,,,,,
2015,7,27,12,0,25.4,0.13,38,96.5,22.7,34,0,0,34,85.4,0,1002,231,4.5,18
,,,,,,,,,,,,,,,,,,,
2015,7,27,13,0,25,0.13,60,93.8,22.5,50,0,0,50,85.6,0,1001.5,231,4.4,29
,,,,,,,,,,,,,,,,,,,
2015,7,27,14,0,24.7,0.13,68,93.2,22.2,46,0,0,46,85.9,0,1001,231,4.2,42
,,,,,,,,,,,,,,,,,,,
2015,7,27,15,0,24.3,0.13,71,86.3,22,61,0,0,61,86.8,0,1000.9,231,3.8,56
,,,,,,,,,,,,,,,,,,,
2015,7,27,16,0,23.9,0.13,72,72.4,21.8,65,0,0,65,88.4,0,1001.3,232,3.2,71
,,,,,,,,,,,,,,,,,,,
2015,7,27,17,0,23.4,0.13,71,50.4,21.7,23,0,0,23,89.9,0,1001.6,232,2.6,85
,,,,,,,,,,,,,,,,,,,
2015,7,27,18,0,23.1,0.13,69,70.9,21.5,0,0,0,0,91,0,1002.1,232,2.3,99
,,,,,,,,,,,,,,,,,,,
2015,7,27,19,0,22.9,0.13,66,68.2,21.4,0,0,0,0,91.4,0,1002.7,230,2.4,112
,,,,,,,,,,,,,,,,,,,
2015,7,27,20,0,22.7,0.13,60,68.7,21.3,0,0,0,0,91.8,0,1003.3,229,2.4,126
,,,,,,,,,,,,,,,,,,,
2015,7,27,21,0,22.6,0.13,51,68.7,21.3,0,0,0,0,92.3,0,1003.6,228,2.4,138
,,,,,,,,,,,,,,,,,,,
2015,7,27,22,0,22.5,0.13,34,72.2,21.3,0,0,0,0,92.8,0,1003.4,228,2.4,148
,,,,,,,,,,,,,,,,,,,
2015,7,27,23,0,22.5,0.13,7,85.6,21.4,0,0,0,0,93.3,0,1003.3,228,2.4,154
,,,,,,,,,,,,,,,,,,,
2015,7,28,0,0,22.4,0.13,-23,85.8,21.3,0,0,0,0,93.6,0,1003.1,228,2.4,151
,,,,,,,,,,,,,,,,,,,
2015,7,28,1,0,22.3,0.13,-44,82.5,21.2,0,0,0,0,93.8,0,1002.8,228,2.3,143
,,,,,,,,,,,,,,,,,,,
2015,7,28,2,0,22.2,0.13,-57,72.5,21.1,0,0,0,0,94,0,1002.5,229,2.3,132
,,,,,,,,,,,,,,,,,,,
2015,7,28,3,0,22,0.13,-64,81,21.1,0,0,0,0,94.2,0,1002.6,229,2.2,119
,,,,,,,,,,,,,,,,,,,
2015,7,28,4,0,21.9,0.13,-68,87,21,0,0,0,0,94.4,0,1003,229,2.3,105
,,,,,,,,,,,,,,,,,,,
2015,7,28,5,0,21.9,0.13,-70,85.7,20.9,3,0,0,3,94.5,0,1003.4,229,2.3,91
,,,,,,,,,,,,,,,,,,,
2015,7,28,6,0,22.2,0.13,-72,33,21,99,0,0,99,93.1,0,1003.7,230,2.5,77
,,,,,,,,,,,,,,,,,,,
2015,7,28,7,0,22.9,0.13,-71,57.7,21.2,153,0,0,153,90.3,0,1004,233,2.9,63
,,,,,,,,,,,,,,,,,,,
2015,7,28,8,0,23.6,0.13,-70,66.1,21.4,203,0,0,203,87.5,0,1004.3,235,3.3,49
,,,,,,,,,,,,,,,,,,,
2015,7,28,9,0,24.6,0.13,-65,74.1,21.5,204,0,0,204,83.2,0,1004.3,236,3.5,35
,,,,,,,,,,,,,,,,,,,
2015,7,28,10,0,25.7,0.13,-51,71.3,21.5,259,0,0,259,77.6,0,1003.9,235,3.4,22
,,,,,,,,,,,,,,,,,,,
2015,7,28,11,0,26.9,0.13,-13,74,21.5,249,0,0,249,72.5,0,1003.6,234,3.3,14
,,,,,,,,,,,,,,,,,,,
2015,7,28,12,0,27.1,0.13,38,64.4,21.4,332,0,0,332,71,0,1003.1,235,3.3,17
,,,,,,,,,,,,,,,,,,,
2015,7,28,13,0,26.6,0.13,60,53.9,21.3,383,0,0,383,72.9,0,1002.5,237,3.4,29
,,,,,,,,,,,,,,,,,,,
2015,7,28,14,0,26,0.13,68,46.1,21.2,371,0,0,371,74.8,0,1002,238,3.4,42
,,,,,,,,,,,,,,,,,,,
2015,7,28,15,0,25.4,0.13,71,54.5,21.1,216,0,0,216,77.1,0,1001.8,238,3.4,56
,,,,,,,,,,,,,,,,,,,
2015,7,28,16,0,24.8,0.13,72,46.3,21.1,134,0,0,134,79.8,0,1001.9,237,3.1,71
,,,,,,,,,,,,,,,,,,,
2015,7,28,17,0,24.3,0.13,71,16.1,21.1,34,17,1,35,82.5,0,1002,235,2.8,85
,,,,,,,,,,,,,,,,,,,
2015,7,28,18,0,23.8,0.13,69,0,21,0,0,0,0,84.8,0,1002.5,234,2.5,99
,,,,,,,,,,,,,,,,,,,
2015,7,28,19,0,23.3,0.13,66,27.7,20.9,0,0,0,0,86.5,0,1003.4,235,2.2,113
,,,,,,,,,,,,,,,,,,,
2015,7,28,20,0,22.9,0.13,60,50.9,20.9,0,0,0,0,88.2,0,1004.3,237,1.8,126
,,,,,,,,,,,,,,,,,,,
2015,7,28,21,0,22.7,0.13,51,16,20.9,0,0,0,0,89.7,0,1004.8,237,1.7,138
