PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,Time,WindDirection10m,WindSpeed10m,Zenith
2014-08-24T11:00:00Z,2014-08-24T10:00:00Z,PT60M,25.8,0.12,-71,8.8,23.3,358,540,511,869,857,903,50.4,85.7,0.0,1002.7,2014-08-24T11:00:00Z,284,1.0,18
2014-08-24T12:00:00Z,2014-08-24T11:00:00Z,PT60M,26.4,0.12,-18,27.1,23.2,594,127,126,721,717,722,50.9,82.8,0.0,1002.0,2014-08-24T12:00:00Z,297,0.8,7
2014-08-24T13:00:00Z,2014-08-24T12:00:00Z,PT60M,27.0,0.12,64,31.3,23.1,572,91,90,663,659,665,51.5,79.3,0.0,1001.2,2014-08-24T13:00:00Z,301,0.7,14
2014-08-24T14:00:00Z,2014-08-24T13:00:00Z,PT60M,27.6,0.12,77,37.6,22.8,518,20,16,535,533,540,52.0,75.1,0.0,1000.3,2014-08-24T14:00:00Z,292,0.7,28
2014-08-24T15:00:00Z,2014-08-24T14:00:00Z,PT60M,28.3,0.12,80,13.8,22.6,333,368,262,596,586,727,52.6,71.3,0.0,999.5,2014-08-24T15:00:00Z,284,0.8,42
2014-08-24T16:00:00Z,2014-08-24T15:00:00Z,PT60M,28.1,0.12,80,1.3,22.6,150,603,333,483,469,802,53.1,72.1,0.0,999.1,2014-08-24T16:00:00Z,265,0.8,57
2014-08-24T17:00:00Z,2014-08-24T16:00:00Z,PT60M,27.1,0.12,80,16.8,22.9,138,179,56,193,189,324,53.5,77.8,0.0,999.3,2014-08-24T17:00:00Z,241,1.0,72
2014-08-24T18:00:00Z,2014-08-24T17:00:00Z,PT60M,26.1,0.12,79,1.4,23.2,28,82,11,39,36,62,54.0,83.9,0.0,999.5,2014-08-24T18:00:00Z,225,1.3,86
2014-08-24T19:00:00Z,2014-08-24T18:00:00Z,PT60M,25.3,0.12,77,0.0,23.2,0,0,0,0,0,0,54.2,88.0,0.0,999.8,2014-08-24T19:00:00Z,218,1.4,101
2014-08-24T20:00:00Z,2014-08-24T19:00:00Z,PT60M,24.8,0.12,74,0.0,23.0,0,0,0,0,0,0,54.2,89.8,0.0,1000.4,2014-08-24T20:00:00Z,217,1.5,115
2014-08-24T21:00:00Z,2014-08-24T20:00:00Z,PT60M,24.3,0.12,69,0.0,22.9,0,0,0,0,0,0,54.2,91.6,0.0,1001.0,2014-08-24T21:00:00Z,215,1.6,130
2014-08-24T22:00:00Z,2014-08-24T21:00:00Z,PT60M,24.0,0.12,61,0.0,22.9,0,0,0,0,0,0,54.7,93.4,0.0,1001.2,2014-08-24T22:00:00Z,216,1.6,143
2014-08-24T23:00:00Z,2014-08-24T22:00:00Z,PT60M,23.8,0.12,43,36.9,23.0,0,0,0,0,0,0,55.5,95.2,0.0,1001.2,2014-08-24T23:00:00Z,218,1.5,155
2014-08-25T00:00:00Z,2014-08-24T23:00:00Z,PT60M,23.6,0.12,7,68.8,23.0,0,0,0,0,0,0,56.2,97.0,0.0,1001.1,2014-08-25T00:00:00Z,220,1.5,161
2014-08-25T01:00:00Z,2014-08-25T00:00:00Z,PT60M,23.4,0.13,-34,70.4,23.0,0,0,0,0,0,0,56.6,97.7,0.0,1001.0,2014-08-25T01:00:00Z,223,1.6,158
2014-08-25T02:00:00Z,2014-08-25T01:00:00Z,PT60M,23.3,0.13,-57,70.1,22.9,0,0,0,0,0,0,56.5,97.3,0.0,1000.8,2014-08-25T02:00:00Z,227,1.7,147
2014-08-25T03:00:00Z,2014-08-25T02:00:00Z,PT60M,23.2,0.13,-67,69.4,22.7,0,0,0,0,0,0,56.5,96.9,0.0,1000.6,2014-08-25T03:00:00Z,230,1.9,134
2014-08-25T04:00:00Z,2014-08-25T03:00:00Z,PT60M,23.1,0.13,-73,69.5,22.6,0,0,0,0,0,0,56.1,96.9,0.0,1000.6,2014-08-25T04:00:00Z,230,1.9,120
2014-08-25T05:00:00Z,2014-08-25T04:00:00Z,PT60M,23.0,0.13,-76,69.4,22.6,0,0,0,0,0,0,55.5,97.2,0.0,1001.0,2014-08-25T05:00:00Z,228,1.9,106
2014-08-25T06:00:00Z,2014-08-25T05:00:00Z,PT60M,23.0,0.13,-78,62.3,22.5,5,0,0,5,5,5,54.8,97.4,0.0,1001.4,2014-08-25T06:00:00Z,226,1.9,91
2014-08-25T07:00:00Z,2014-08-25T06:00:00Z,PT60M,23.1,0.13,-80,40.1,22.5,79,0,0,79,79,79,54.3,96.8,0.0,1001.8,2014-08-25T07:00:00Z,227,1.9,76
2014-08-25T08:00:00Z,2014-08-25T07:00:00Z,PT60M,23.4,0.13,-81,40.9,22.6,222,0,0,222,221,222,53.8,95.2,0.0,1002.2,2014-08-25T08:00:00Z,232,2.0,62
2014-08-25T09:00:00Z,2014-08-25T08:00:00Z,PT60M,23.8,0.13,-81,22.8,22.7,364,153,102,467,462,533,53.4,93.7,0.0,1002.6,2014-08-25T09:00:00Z,236,2.1,47
2014-08-25T10:00:00Z,2014-08-25T09:00:00Z,PT60M,24.5,0.13,-79,22.8,22.8,441,198,164,605,600,650,53.5,90.3,0.0,1002.5,2014-08-25T10:00:00Z,240,2.3,32
2014-08-25T11:00:00Z,2014-08-25T10:00:00Z,PT60M,25.5,0.13,-72,70.4,22.9,269,0,0,269,268,269,54.0,85.4,0.0,1002.0,2014-08-25T11:00:00Z,244,2.6,18
2014-08-25T12:00:00Z,2014-08-25T11:00:00Z,PT60M,26.6,0.13,-19,71.3,23.0,275,0,0,275,274,275,54.6,80.9,0.0,1001.5,2014-08-25T12:00:00Z,247,3.0,7
2014-08-25T13:00:00Z,2014-08-25T12:00:00Z,PT60M,26.7,0.13,65,62.1,23.2,349,0,0,349,348,349,55.0,80.8,0.0,1000.8,2014-08-25T13:00:00Z,248,2.9,13
2014-08-25T14:00:00Z,2014-08-25T13:00:00Z,PT60M,26.0,0.13,78,74.3,23.3,208,0,0,208,207,208,55.2,85.0,0.0,999.9,2014-08-25T14:00:00Z,248,2.5,28
2014-08-25T15:00:00Z,2014-08-25T14:00:00Z,PT60M,25.3,0.13,80,35.2,23.4,329,112,75,406,402,451,55.4,89.5,0.0,999.1,2014-08-25T15:00:00Z,247,2.0,42
2014-08-25T16:00:00Z,2014-08-25T15:00:00Z,PT60M,24.6,0.13,81,24.3,23.4,303,38,23,325,324,346,55.7,92.9,0.0,998.9,2014-08-25T16:00:00Z,245,1.8,57
2014-08-25T17:00:00Z,2014-08-25T16:00:00Z,PT60M,24.1,0.13,80,45.4,23.3,106,0,0,106,106,106,56.2,95.2,0.0,999.3,2014-08-25T17:00:00Z,241,1.7,72
2014-08-25T18:00:00Z,2014-08-25T17:00:00Z,PT60M,23.6,0.13,79,47.6,23.2,19,0,0,19,18,19,56.7,97.6,0.0,999.8,2014-08-25T18:00:00Z,237,1.7,86
2014-08-25T19:00:00Z,2014-08-25T18:00:00Z,PT60M,23.3,0.13,77,80.9,23.1,0,0,0,0,0,0,56.9,98.9,0.0,1000.3,2014-08-25T19:00:00Z,235,1.7,101
2014-08-25T20:00:00Z,2014-08-25T19:00:00Z,PT60M,23.1,0.13,74,83.1,23.0,0,0,0,0,0,0,57.0,99.1,0.0,1001.0,2014-08-25T20:00:00Z,235,1.7,115
2014-08-25T21:00:00Z,2014-08-25T20:00:00Z,PT60M,23.0,0.13,70,83.1,22.9,0,0,0,0,0,0,57.1,99.3,0.0,1001.6,2014-08-25T21:00:00Z,235,1.6,130
2014-08-25T22:00:00Z,2014-08-25T21:00:00Z,PT60M,23.0,0.13,61,82.9,22.9,0,0,0,0,0,0,57.1,99.2,0.0,1001.9,2014-08-25T22:00:00Z,234,1.6,143
2014-08-25T23:00:00Z,2014-08-25T22:00:00Z,PT60M,23.1,0.13,44,82.9,23.0,0,0,0,0,0,0,56.9,98.9,0.0,1001.8,2014-08-25T23:00:00Z,232,1.6,155
2014-08-26T00:00:00Z,2014-08-25T23:00:00Z,PT60M,23.3,0.13,7,83.0,23.0,0,0,0,0,0,0,56.8,98.6,0.0,1001.6,2014-08-26T00:00:00Z,231,1.7,162
2014-08-26T01:00:00Z,2014-08-26T00:00:00Z,PT60M,23.3,0.13,-35,83.0,23.0,0,0,0,0,0,0,56.5,98.6,0.0,1001.3,2014-08-26T01:00:00Z,236,1.8,158
2014-08-26T02:00:00Z,2014-08-26T01:00:00Z,PT60M,23.0,0.13,-57,83.1,22.8,0,0,0,0,0,0,56.2,98.9,0.0,1000.7,2014-08-26T02:00:00Z,246,2.0,147
2014-08-26T03:00:00Z,2014-08-26T02:00:00Z,PT60M,22.8,0.13,-68,83.0,22.7,0,0,0,0,0,0,55.9,99.2,0.0,1000.1,2014-08-26T03:00:00Z,254,2.2,134
2014-08-26T04:00:00Z,2014-08-26T03:00:00Z,PT60M,22.7,0.13,-73,83.0,22.6,0,0,0,0,0,0,56.1,99.3,0.0,999.9,2014-08-26T04:00:00Z,256,2.3,120
2014-08-26T05:00:00Z,2014-08-26T04:00:00Z,PT60M,22.7,0.13,-77,88.2,22.5,0,0,0,0,0,0,56.7,99.1,0.0,1000.2,2014-08-26T05:00:00Z,254,2.3,106
2014-08-26T06:00:00Z,2014-08-26T05:00:00Z,PT60M,22.7,0.13,-79,82.9,22.5,3,0,0,3,3,3,57.4,98.9,0.0,1000.5,2014-08-26T06:00:00Z,251,2.3,91
2014-08-26T07:00:00Z,2014-08-26T06:00:00Z,PT60M,22.8,0.13,-80,55.9,22.6,75,0,0,75,75,75,58.1,98.9,0.0,1000.9,2014-08-26T07:00:00Z,249,2.4,76
2014-08-26T08:00:00Z,2014-08-26T07:00:00Z,PT60M,23.0,0.13,-81,45.4,22.8,226,0,0,226,225,226,58.7,99.1,0.0,1001.6,2014-08-26T08:00:00Z,246,2.6,62
2014-08-26T09:00:00Z,2014-08-26T08:00:00Z,PT60M,23.1,0.13,-81,29.8,23.0,341,151,107,448,444,505,59.4,99.3,0.0,1002.3,2014-08-26T09:00:00Z,244,2.7,47
2014-08-26T10:00:00Z,2014-08-26T09:00:00Z,PT60M,23.7,0.13,-80,55.7,23.2,359,1,0,360,359,361,59.6,97.3,0.0,1002.6,2014-08-26T10:00:00Z,242,2.9,32
2014-08-26T11:00:00Z,2014-08-26T10:00:00Z,PT60M,24.6,0.13,-73,60.6,23.4,371,0,0,371,370,371,59.2,93.3,0.0,1002.4,2014-08-26T11:00:00Z,238,3.0,18
2014-08-26T12:00:00Z,2014-08-26T11:00:00Z,PT60M,25.5,0.13,-19,69.0,23.6,306,0,0,306,306,306,58.9,89.5,0.0,1002.3,2014-08-26T12:00:00Z,235,3.2,6
2014-08-26T13:00:00Z,2014-08-26T12:00:00Z,PT60M,25.4,0.13,67,41.5,23.5,496,69,67,564,562,566,58.6,89.5,0.0,1002.0,2014-08-26T13:00:00Z,232,3.3,13
2014-08-26T14:00:00Z,2014-08-26T13:00:00Z,PT60M,24.4,0.13,79,45.0,23.2,463,14,12,476,474,478,58.1,93.1,0.0,1001.6,2014-08-26T14:00:00Z,229,3.3,28
2014-08-26T15:00:00Z,2014-08-26T14:00:00Z,PT60M,23.3,0.13,81,47.6,22.8,320,54,36,357,355,381,57.7,96.8,0.0,1001.2,2014-08-26T15:00:00Z,226,3.4,42
2014-08-26T16:00:00Z,2014-08-26T15:00:00Z,PT60M,22.7,0.13,81,46.7,22.5,248,30,19,266,265,282,57.1,98.8,0.0,1001.2,2014-08-26T16:00:00Z,227,3.2,57
2014-08-26T17:00:00Z,2014-08-26T16:00:00Z,PT60M,22.5,0.13,81,30.9,22.3,157,17,4,162,161,175,56.4,98.9,0.0,1001.6,2014-08-26T17:00:00Z,232,2.6,72
2014-08-26T18:00:00Z,2014-08-26T17:00:00Z,PT60M,22.4,0.13,79,27.9,22.2,28,51,6,34,33,48,55.6,99.0,0.0,1002.0,2014-08-26T18:00:00Z,239,2.1,87
2014-08-26T19:00:00Z,2014-08-26T18:00:00Z,PT60M,22.2,0.13,78,11.3,22.0,0,0,0,0,0,0,55.1,98.9,0.0,1002.6,2014-08-26T19:00:00Z,246,1.9,101
2014-08-26T20:00:00Z,2014-08-26T19:00:00Z,PT60M,22.0,0.13,75,0.0,21.8,0,0,0,0,0,0,54.8,98.9,0.0,1003.2,2014-08-26T20:00:00Z,251,1.8,116
2014-08-26T21:00:00Z,2014-08-26T20:00:00Z,PT60M,21.8,0.13,70,0.0,21.6,0,0,0,0,0,0,54.5,98.8,0.0,1003.9,2014-08-26T21:00:00Z,256,1.7,130
2014-08-26T22:00:00Z,2014-08-26T21:00:00Z,PT60M,22.0,0.13,62,0.0,21.7,0,0,0,0,0,0,54.3,98.3,0.0,1004.1,2014-08-26T22:00:00Z,257,1.6,143
2014-08-26T23:00:00Z,2014-08-26T22:00:00Z,PT60M,22.5,0.13,44,25.7,22.1,0,0,0,0,0,0,54.2,97.4,0.0,1004.1,2014-08-26T23:00:00Z,251,1.5,155
2014-08-27T00:00:00Z,2014-08-26T23:00:00Z,PT60M,23.1,0.13,7,50.5,22.5,0,0,0,0,0,0,54.1,96.5,0.0,1004.0,2014-08-27T00:00:00Z,244,1.3,162
2014-08-27T01:00:00Z,2014-08-27T00:00:00Z,PT60M,23.2,0.12,-35,52.0,22.6,0,0,0,0,0,0,53.7,96.5,0.0,1003.8,2014-08-27T01:00:00Z,232,1.2,158
2014-08-27T02:00:00Z,2014-08-27T01:00:00Z,PT60M,22.8,0.12,-58,45.5,22.4,0,0,0,0,0,0,53.1,97.5,0.0,1003.5,2014-08-27T02:00:00Z,215,1.3,147
2014-08-27T03:00:00Z,2014-08-27T02:00:00Z,PT60M,22.4,0.12,-68,40.2,22.2,0,0,0,0,0,0,52.4,98.6,0.0,1003.1,2014-08-27T03:00:00Z,201,1.4,134
2014-08-27T04:00:00Z,2014-08-27T03:00:00Z,PT60M,22.2,0.12,-74,39.6,22.0,0,0,0,0,0,0,51.9,99.2,0.0,1003.1,2014-08-27T04:00:00Z,195,1.4,120
2014-08-27T05:00:00Z,2014-08-27T04:00:00Z,PT60M,22.1,0.12,-77,55.5,22.0,0,0,0,0,0,0,51.6,99.5,0.0,1003.4,2014-08-27T05:00:00Z,197,1.2,106
2014-08-27T06:00:00Z,2014-08-27T05:00:00Z,PT60M,22.0,0.12,-79,56.9,22.0,6,11,1,7,7,11,51.2,99.8,0.0,1003.6,2014-08-27T06:00:00Z,199,1.0,91
2014-08-27T07:00:00Z,2014-08-27T06:00:00Z,PT60M,22.3,0.12,-81,8.5,22.2,94,244,62,156,150,319,50.8,99.2,0.0,1004.0,2014-08-27T07:00:00Z,199,1.0,76
2014-08-27T08:00:00Z,2014-08-27T07:00:00Z,PT60M,22.9,0.12,-81,17.7,22.5,239,212,94,334,328,490,50.3,97.6,0.0,1004.4,2014-08-27T08:00:00Z,196,1.1,62
2014-08-27T09:00:00Z,2014-08-27T08:00:00Z,PT60M,23.5,0.12,-81,7.7,22.8,227,536,377,604,594,792,49.7,96.0,0.0,1004.8,2014-08-27T09:00:00Z,194,1.3,47
2014-08-27T10:00:00Z,2014-08-27T09:00:00Z,PT60M,24.4,0.12,-80,11.5,23.1,367,422,353,721,712,808,49.1,92.8,0.0,1004.5,2014-08-27T10:00:00Z,206,1.3,32
2014-08-27T11:00:00Z,2014-08-27T10:00:00Z,PT60M,25.5,0.12,-74,23.5,23.4,562,162,152,714,710,727,48.4,88.2,0.0,1003.7,2014-08-27T11:00:00Z,228,1.5,18
2014-08-27T12:00:00Z,2014-08-27T11:00:00Z,PT60M,26.6,0.12,-19,25.1,23.7,598,139,138,737,733,738,47.7,83.9,0.0,1002.9,2014-08-27T12:00:00Z,244,1.9,6
2014-08-27T13:00:00Z,2014-08-27T12:00:00Z,PT60M,26.9,0.12,69,44.5,23.7,526,3,3,531,529,531,47.6,82.6,0.0,1002.1,2014-08-27T13:00:00Z,250,2.1,13
2014-08-27T14:00:00Z,2014-08-27T13:00:00Z,PT60M,26.3,0.12,79,60.3,23.4,343,0,0,343,342,343,48.0,84.1,0.0,1001.4,2014-08-27T14:00:00Z,253,2.1,28
2014-08-27T15:00:00Z,2014-08-27T14:00:00Z,PT60M,25.8,0.12,81,64.5,23.2,239,0,0,239,238,239,48.4,85.7,0.0,1000.6,2014-08-27T15:00:00Z,255,2.1,42
2014-08-27T16:00:00Z,2014-08-27T15:00:00Z,PT60M,25.2,0.12,82,20.5,23.1,238,243,118,356,350,512,48.8,87.9,0.0,1000.4,2014-08-27T16:00:00Z,254,2.0,57
2014-08-27T17:00:00Z,2014-08-27T16:00:00Z,PT60M,24.7,0.12,81,1.2,23.1,109,356,116,225,217,488,49.1,90.9,0.0,1000.6,2014-08-27T17:00:00Z,250,1.9,72
2014-08-27T18:00:00Z,2014-08-27T17:00:00Z,PT60M,24.2,0.12,80,0.0,23.2,25,75,11,35,33,59,49.5,94.0,0.0,1000.9,2014-08-27T18:00:00Z,246,1.8,87
2014-08-27T19:00:00Z,2014-08-27T18:00:00Z,PT60M,23.8,0.12,78,0.0,23.2,0,0,0,0,0,0,49.7,96.1,0.0,1001.3,2014-08-27T19:00:00Z,243,1.7,101
2014-08-27T20:00:00Z,2014-08-27T19:00:00Z,PT60M,23.5,0.12,75,0.0,23.0,0,0,0,0,0,0,49.8,97.2,0.0,1002.1,2014-08-27T20:00:00Z,243,1.6,116
2014-08-27T21:00:00Z,2014-08-27T20:00:00Z,PT60M,23.2,0.12,70,0.0,22.9,0,0,0,0,0,0,49.9,98.2,0.0,1002.8,2014-08-27T21:00:00Z,243,1.4,130
2014-08-27T22:00:00Z,2014-08-27T21:00:00Z,PT60M,23.2,0.12,62,0.0,22.9,0,0,0,0,0,0,50.1,98.5,0.0,1003.0,2014-08-27T22:00:00Z,244,1.4,144
2014-08-27T23:00:00Z,2014-08-27T22:00:00Z,PT60M,23.5,0.12,45,4.7,23.1,0,0,0,0,0,0,50.4,97.9,0.0,1002.8,2014-08-27T23:00:00Z,246,1.5,156
2014-08-28T00:00:00Z,2014-08-27T23:00:00Z,PT60M,23.7,0.12,7,0.0,23.3,0,0,0,0,0,0,50.7,97.3,0.0,1002.5,2014-08-28T00:00:00Z,247,1.7,163
2014-08-28T01:00:00Z,2014-08-28T00:00:00Z,PT60M,23.8,0.13,-36,4.1,23.3,0,0,0,0,0,0,51.1,97.4,0.0,1002.2,2014-08-28T01:00:00Z,250,1.8,159
2014-08-28T02:00:00Z,2014-08-28T01:00:00Z,PT60M,23.5,0.13,-59,81.6,23.2,0,0,0,0,0,0,51.7,98.2,0.0,1001.8,2014-08-28T02:00:00Z,254,2.0,148
2014-08-28T03:00:00Z,2014-08-28T02:00:00Z,PT60M,23.3,0.13,-69,83.0,23.1,0,0,0,0,0,0,52.3,99.0,0.0,1001.5,2014-08-28T03:00:00Z,257,2.2,134
2014-08-28T04:00:00Z,2014-08-28T03:00:00Z,PT60M,23.2,0.13,-74,83.1,23.1,0,0,0,0,0,0,52.7,99.4,0.0,1001.5,2014-08-28T04:00:00Z,258,2.3,120
2014-08-28T05:00:00Z,2014-08-28T04:00:00Z,PT60M,23.1,0.13,-77,74.0,23.0,0,0,0,0,0,0,53.1,99.4,0.0,1001.7,2014-08-28T05:00:00Z,259,2.1,106
2014-08-28T06:00:00Z,2014-08-28T05:00:00Z,PT60M,23.0,0.13,-80,64.3,22.9,6,2,0,6,6,7,53.5,99.4,0.0,1002.0,2014-08-28T06:00:00Z,260,2.0,91
2014-08-28T07:00:00Z,2014-08-28T06:00:00Z,PT60M,23.2,0.13,-81,42.5,23.1,78,13,1,80,79,84,53.9,99.1,0.0,1002.2,2014-08-28T07:00:00Z,266,2.0,76
2014-08-28T08:00:00Z,2014-08-28T07:00:00Z,PT60M,23.7,0.13,-82,60.1,23.5,152,11,6,160,159,167,54.2,98.5,0.0,1002.3,2014-08-28T08:00:00Z,275,2.2,62
2014-08-28T09:00:00Z,2014-08-28T08:00:00Z,PT60M,24.2,0.13,-82,23.7,23.8,382,139,91,474,470,541,54.5,97.9,0.0,1002.5,2014-08-28T09:00:00Z,283,2.4,47
2014-08-28T10:00:00Z,2014-08-28T09:00:00Z,PT60M,24.7,0.13,-81,53.6,24.3,371,0,0,371,370,371,54.2,97.3,0.0,1002.3,2014-08-28T10:00:00Z,287,2.5,32
2014-08-28T11:00:00Z,2014-08-28T10:00:00Z,PT60M,25.4,0.13,-75,42.6,24.8,530,0,0,530,528,530,53.3,96.7,0.0,1001.8,2014-08-28T11:00:00Z,288,2.4,17
2014-08-28T12:00:00Z,2014-08-28T11:00:00Z,PT60M,26.0,0.13,-20,47.5,25.3,508,0,0,508,507,508,52.5,96.1,0.0,1001.3,2014-08-28T12:00:00Z,289,2.4,6
2014-08-28T13:00:00Z,2014-08-28T12:00:00Z,PT60M,26.1,0.13,70,9.8,25.3,378,505,486,863,854,885,52.2,95.4,0.0,1000.7,2014-08-28T13:00:00Z,287,2.2,13
2014-08-28T14:00:00Z,2014-08-28T13:00:00Z,PT60M,25.6,0.13,80,2.1,24.7,264,650,576,840,829,929,52.5,94.6,0.0,1000.0,2014-08-28T14:00:00Z,281,1.9,28
2014-08-28T15:00:00Z,2014-08-28T14:00:00Z,PT60M,25.2,0.13,82,4.3,24.1,262,543,396,658,647,838,52.8,93.7,0.0,999.2,2014-08-28T15:00:00Z,272,1.7,43
2014-08-28T16:00:00Z,2014-08-28T15:00:00Z,PT60M,24.8,0.13,82,4.7,23.8,202,448,245,447,437,703,53.3,94.0,0.0,999.0,2014-08-28T16:00:00Z,260,1.5,57
2014-08-28T17:00:00Z,2014-08-28T16:00:00Z,PT60M,24.4,0.13,81,3.0,23.6,117,306,100,217,209,446,53.9,95.3,0.0,999.2,2014-08-28T17:00:00Z,247,1.4,72
2014-08-28T18:00:00Z,2014-08-28T17:00:00Z,PT60M,24.0,0.13,80,0.0,23.4,25,64,9,34,32,55,54.5,96.6,0.0,999.4,2014-08-28T18:00:00Z,234,1.4,87
2014-08-28T19:00:00Z,2014-08-28T18:00:00Z,PT60M,23.7,0.13,78,0.0,23.3,0,0,0,0,0,0,54.9,97.5,0.0,999.8,2014-08-28T19:00:00Z,226,1.5,101
2014-08-28T20:00:00Z,2014-08-28T19:00:00Z,PT60M,23.4,0.13,75,23.5,23.1,0,0,0,0,0,0,55.0,98.0,0.0,1000.4,2014-08-28T20:00:00Z,222,1.5,116
2014-08-28T21:00:00Z,2014-08-28T20:00:00Z,PT60M,23.2,0.13,71,48.7,23.0,0,0,0,0,0,0,55.1,98.5,0.0,1001.1,2014-08-28T21:00:00Z,219,1.5,130
2014-08-28T22:00:00Z,2014-08-28T21:00:00Z,PT60M,23.2,0.13,63,50.5,23.0,0,0,0,0,0,0,55.5,98.5,0.0,1001.2,2014-08-28T22:00:00Z,217,1.5,144
2014-08-28T23:00:00Z,2014-08-28T22:00:00Z,PT60M,23.4,0.13,45,58.5,23.1,0,0,0,0,0,0,56.2,97.9,0.0,1000.8,2014-08-28T23:00:00Z,218,1.4,156
2014-08-29T00:00:00Z,2014-08-28T23:00:00Z,PT60M,23.6,0.13,7,68.8,23.2,0,0,0,0,0,0,56.8,97.3,0.0,1000.4,2014-08-29T00:00:00Z,219,1.3,163
2014-08-29T01:00:00Z,2014-08-29T00:00:00Z,PT60M,23.6,0.13,-37,71.1,23.2,0,0,0,0,0,0,57.2,97.4,0.0,1000.0,2014-08-29T01:00:00Z,221,1.4,159
2014-08-29T02:00:00Z,2014-08-29T01:00:00Z,PT60M,23.5,0.13,-59,83.0,23.2,0,0,0,0,0,0,57.4,98.2,0.0,999.7,2014-08-29T02:00:00Z,222,1.7,148
2014-08-29T03:00:00Z,2014-08-29T02:00:00Z,PT60M,23.4,0.13,-69,93.3,23.2,0,0,0,0,0,0,57.6,99.0,0.0,999.3,2014-08-29T03:00:00Z,224,1.9,134
2014-08-29T04:00:00Z,2014-08-29T03:00:00Z,PT60M,23.3,0.13,-75,92.2,23.2,0,0,0,0,0,0,57.9,99.4,0.0,999.4,2014-08-29T04:00:00Z,224,2.0,120
2014-08-29T05:00:00Z,2014-08-29T04:00:00Z,PT60M,23.2,0.13,-78,95.1,23.1,0,0,0,0,0,0,58.3,99.4,0.0,999.9,2014-08-29T05:00:00Z,223,1.9,106
2014-08-29T06:00:00Z,2014-08-29T05:00:00Z,PT60M,23.1,0.13,-80,86.1,23.0,1,0,0,1,1,1,58.7,99.4,0.0,1000.4,2014-08-29T06:00:00Z,223,1.8,91
2014-08-29T07:00:00Z,2014-08-29T06:00:00Z,PT60M,23.2,0.13,-81,90.4,23.1,12,0,0,12,12,12,59.2,99.2,0.0,1000.9,2014-08-29T07:00:00Z,224,1.8,76
2014-08-29T08:00:00Z,2014-08-29T07:00:00Z,PT60M,23.4,0.13,-82,93.1,23.2,25,0,0,25,25,25,59.8,98.8,0.0,1001.4,2014-08-29T08:00:00Z,227,2.0,61
2014-08-29T09:00:00Z,2014-08-29T08:00:00Z,PT60M,23.5,0.13,-82,88.1,23.3,73,0,0,73,73,73,60.4,98.4,0.0,1001.8,2014-08-29T09:00:00Z,229,2.2,47
2014-08-29T10:00:00Z,2014-08-29T09:00:00Z,PT60M,23.7,0.13,-81,70.9,23.3,229,0,0,229,228,229,60.3,98.0,0.0,1002.0,2014-08-29T10:00:00Z,231,2.3,32
2014-08-29T11:00:00Z,2014-08-29T10:00:00Z,PT60M,23.8,0.13,-76,72.2,23.4,251,0,0,251,250,251,59.4,97.5,0.0,1001.9,2014-08-29T11:00:00Z,232,2.4,17
2014-08-29T12:00:00Z,2014-08-29T11:00:00Z,PT60M,24.0,0.13,-20,64.3,23.5,338,0,0,338,337,338,58.4,97.0,0.0,1001.8,2014-08-29T12:00:00Z,233,2.5,6
2014-08-29T13:00:00Z,2014-08-29T12:00:00Z,PT60M,23.9,0.13,72,60.4,23.4,366,0,0,366,365,366,57.8,96.9,0.0,1001.4,2014-08-29T13:00:00Z,235,2.7,13
2014-08-29T14:00:00Z,2014-08-29T13:00:00Z,PT60M,23.6,0.13,81,65.4,23.1,285,0,0,285,284,285,57.5,97.2,0.0,1000.7,2014-08-29T14:00:00Z,236,3.0,28
2014-08-29T15:00:00Z,2014-08-29T14:00:00Z,PT60M,23.3,0.13,82,71.3,22.9,188,0,0,188,188,188,57.2,97.5,0.0,1000.0,2014-08-29T15:00:00Z,238,3.3,43
2014-08-29T16:00:00Z,2014-08-29T15:00:00Z,PT60M,23.0,0.13,82,68.6,22.7,138,0,0,138,137,138,57.1,97.9,0.0,999.7,2014-08-29T16:00:00Z,239,3.3,57
2014-08-29T17:00:00Z,2014-08-29T16:00:00Z,PT60M,22.8,0.13,82,55.7,22.5,89,0,0,89,89,89,57.1,98.4,0.0,1000.0,2014-08-29T17:00:00Z,240,2.9,72
2014-08-29T18:00:00Z,2014-08-29T17:00:00Z,PT60M,22.6,0.13,81,60.8,22.4,16,0,0,16,16,16,57.2,98.9,0.0,1000.3,2014-08-29T18:00:00Z,241,2.5,87
2014-08-29T19:00:00Z,2014-08-29T18:00:00Z,PT60M,22.4,0.13,79,59.4,22.3,0,0,0,0,0,0,57.3,99.1,0.0,1000.8,2014-08-29T19:00:00Z,241,2.3,102
2014-08-29T20:00:00Z,2014-08-29T19:00:00Z,PT60M,22.4,0.13,76,65.2,22.2,0,0,0,0,0,0,57.5,99.0,0.0,1001.5,2014-08-29T20:00:00Z,240,2.2,116
2014-08-29T21:00:00Z,2014-08-29T20:00:00Z,PT60M,22.3,0.13,71,69.5,22.1,0,0,0,0,0,0,57.7,98.8,0.0,1002.1,2014-08-29T21:00:00Z,238,2.1,130
