N/A,Solcast_site_5.615612_6.401852,N/A,0.0,6.4019,5.6156,116 
Date (MM/DD/YYYY),Time (HH:MM),Dry-bulb (C),Albedo (0-1),Azimuth (degree),cloudopacity (%),Dew-point (C),DHI (W/m^2),DNI (W/m^2),EBH (W/m^2),GHI (W/m^2),GTI fixed tilt (W/m^2),GTI tracking (W/m^2),Lprecip depth (mm),RelativeHumidity (%),SnowDepth (cm),Pressure (mbar),Wdir (degree),Wspd (m/s),Zenith (degree) 
09/22/2016,14:00,27.1,0.12,100,4.9,24.1,234,680,587,821,824,929,55.1,84.0,0.0,1001.1,228,2.1,31
09/22/2016,15:00,25.8,0.12,96,13.0,24.1,279,411,286,566,567,724,56.2,90.2,0.0,1000.7,232,1.8,45
09/22/2016,16:00,24.9,0.12,93,44.3,23.9,221,36,22,243,242,263,56.7,94.3,0.0,1000.7,235,1.7,60
09/22/2016,17:00,24.2,0.12,91,29.8,23.6,114,50,8,122,122,152,56.6,96.1,0.0,1001.0,236,1.8,75
09/22/2016,18:00,23.6,0.12,90,39.0,23.3,12,3,0,12,12,15,56.6,97.9,0.0,1001.4,237,1.8,90
09/22/2016,19:00,23.2,0.12,88,57.5,23.0,0,0,0,0,0,0,56.5,98.7,0.0,1002.0,238,1.7,105
09/22/2016,20:00,23.0,0.12,86,52.2,22.8,0,0,0,0,0,0,56.4,98.6,0.0,1003.0,238,1.3,120
09/22/2016,21:00,22.9,0.12,83,50.0,22.6,0,0,0,0,0,0,56.3,98.5,0.0,1003.9,239,1.0,135
09/22/2016,22:00,23.1,0.12,78,27.5,22.7,0,0,0,0,0,0,56.6,97.8,0.0,1004.0,239,0.9,149
09/22/2016,23:00,23.7,0.12,64,51.5,23.1,0,0,0,0,0,0,57.1,96.6,0.0,1003.4,237,1.0,164
09/23/2016,00:00,24.3,0.12,-1,48.5,23.5,0,0,0,0,0,0,57.6,95.4,0.0,1002.8,236,1.0,172
09/23/2016,01:00,24.3,0.12,-65,51.8,23.5,0,0,0,0,0,0,57.8,95.5,0.0,1002.4,244,1.1,163
09/23/2016,02:00,23.7,0.12,-78,57.0,23.2,0,0,0,0,0,0,57.8,97.0,0.0,1002.2,260,1.2,149
09/23/2016,03:00,23.1,0.12,-83,61.2,22.9,0,0,0,0,0,0,57.7,98.6,0.0,1002.0,273,1.3,134
09/23/2016,04:00,22.8,0.12,-86,61.1,22.7,0,0,0,0,0,0,57.4,99.4,0.0,1002.0,280,1.4,120
09/23/2016,05:00,22.8,0.12,-88,76.0,22.7,0,0,0,0,0,0,57.0,99.4,0.0,1002.1,284,1.3,105
09/23/2016,06:00,22.8,0.12,-90,71.4,22.7,9,0,0,9,9,9,56.6,99.4,0.0,1002.3,288,1.2,90
09/23/2016,07:00,23.0,0.12,-92,45.4,22.9,109,0,0,109,109,109,56.1,98.9,0.0,1002.5,288,1.2,75
09/23/2016,08:00,23.5,0.12,-94,35.4,23.2,247,65,30,277,277,325,55.5,97.9,0.0,1002.8,286,1.4,60
09/23/2016,09:00,24.0,0.12,-96,49.0,23.5,340,0,0,340,339,340,55.0,96.9,0.0,1003.1,284,1.5,45
09/23/2016,10:00,24.9,0.12,-101,37.0,24.0,514,17,15,530,529,533,54.9,95.2,0.0,1003.1,281,1.6,30
09/23/2016,11:00,26.2,0.12,-115,23.1,24.9,492,247,238,731,732,741,55.3,92.8,0.0,1002.9,278,1.7,16
09/23/2016,12:00,27.5,0.12,178,20.6,25.8,482,303,300,784,785,785,55.7,90.5,0.0,1002.6,275,1.8,8
09/23/2016,13:00,27.5,0.12,114,64.0,25.9,334,10,10,345,345,346,56.0,90.8,0.0,1002.2,271,1.9,17
09/23/2016,14:00,26.3,0.12,101,62.4,25.2,309,0,0,309,308,309,56.0,93.7,0.0,1001.6,266,1.9,31
09/23/2016,15:00,25.1,0.12,96,61.1,24.5,249,0,0,249,248,249,56.0,96.8,0.0,1001.0,261,1.9,46
09/23/2016,16:00,24.2,0.12,94,42.9,24.0,238,20,10,249,248,262,56.1,98.5,0.0,1000.9,255,1.9,60
09/23/2016,17:00,23.8,0.12,92,17.1,23.6,105,179,38,144,144,274,56.1,98.9,0.0,1001.2,251,2.0,75
09/23/2016,18:00,23.4,0.12,90,70.3,23.3,7,41,4,12,12,27,56.2,99.2,0.0,1001.6,246,2.0,90
09/23/2016,19:00,23.1,0.12,88,2.8,23.0,0,0,0,0,0,0,56.2,99.4,0.0,1002.1,244,2.0,105
09/23/2016,20:00,23.0,0.12,86,9.7,22.9,0,0,0,0,0,0,56.1,99.4,0.0,1002.7,244,1.9,120
09/23/2016,21:00,23.0,0.12,84,65.2,22.9,0,0,0,0,0,0,56.1,99.4,0.0,1003.3,244,1.9,135
09/23/2016,22:00,23.1,0.12,79,81.6,22.9,0,0,0,0,0,0,55.8,99.0,0.0,1003.2,243,1.8,150
09/23/2016,23:00,23.5,0.12,66,83.0,23.2,0,0,0,0,0,0,55.4,98.2,0.0,1002.6,241,1.7,164
09/24/2016,00:00,23.9,0.12,-2,83.0,23.5,0,0,0,0,0,0,54.9,97.4,0.0,1002.0,239,1.5,172
09/24/2016,01:00,23.9,0.12,-67,81.0,23.5,0,0,0,0,0,0,54.7,97.3,0.0,1001.4,237,1.6,163
09/24/2016,02:00,23.6,0.12,-79,83.0,23.3,0,0,0,0,0,0,54.6,97.9,0.0,1000.9,236,1.7,149
09/24/2016,03:00,23.3,0.12,-84,82.9,23.1,0,0,0,0,0,0,54.6,98.5,0.0,1000.3,236,1.9,134
09/24/2016,04:00,23.2,0.12,-87,83.2,23.0,0,0,0,0,0,0,54.6,98.8,0.0,1000.1,234,2.0,119
09/24/2016,05:00,23.1,0.12,-89,87.5,22.9,0,0,0,0,0,0,54.8,98.8,0.0,1000.3,231,2.0,105
09/24/2016,06:00,23.0,0.12,-90,70.0,22.8,12,14,1,14,14,22,54.9,98.8,0.0,1000.4,228,2.1,90
09/24/2016,07:00,23.2,0.12,-92,24.2,22.9,105,132,25,131,131,219,55.3,98.2,0.0,1000.7,227,2.3,75
09/24/2016,08:00,23.5,0.12,-94,37.5,23.1,243,48,25,268,268,300,55.8,97.1,0.0,1001.0,229,2.6,60
09/24/2016,09:00,23.9,0.12,-97,46.7,23.2,351,0,0,351,350,351,56.4,96.0,0.0,1001.4,230,2.9,45
09/24/2016,10:00,24.7,0.12,-102,68.8,23.6,258,0,0,258,257,258,56.3,93.6,0.0,1001.6,231,3.0,30
09/24/2016,11:00,25.9,0.12,-116,75.9,24.1,228,0,0,228,227,228,55.4,90.0,0.0,1001.7,233,2.7,16
09/24/2016,12:00,27.0,0.12,178,84.1,24.6,155,0,0,155,155,155,54.5,86.7,0.0,1001.8,235,2.3,8
09/24/2016,13:00,27.1,0.12,115,88.6,24.7,105,0,0,105,105,105,54.2,86.8,0.0,1001.5,235,2.1,17
09/24/2016,14:00,26.1,0.12,102,88.4,24.4,95,0,0,95,95,95,54.6,90.3,0.0,1001.0,231,1.8,31
09/24/2016,15:00,25.1,0.12,97,86.5,24.0,84,0,0,84,84,84,54.9,94.0,0.0,1000.4,226,1.6,46
09/24/2016,16:00,24.3,0.12,94,82.5,23.7,73,0,0,73,72,73,55.2,96.5,0.0,1000.3,219,1.5,61
09/24/2016,17:00,23.8,0.12,92,71.4,23.4,44,0,0,44,44,44,55.5,97.6,0.0,1000.7,212,1.5,75
09/24/2016,18:00,23.3,0.12,90,63.9,23.1,7,0,0,7,7,7,55.7,98.8,0.0,1001.1,205,1.6,90
09/24/2016,19:00,23.0,0.12,89,75.1,22.8,0,0,0,0,0,0,55.7,99.4,0.0,1001.5,202,1.6,105
09/24/2016,20:00,22.8,0.12,87,74.8,22.7,0,0,0,0,0,0,55.3,99.4,0.0,1002.1,201,1.7,120
09/24/2016,21:00,22.8,0.12,84,67.7,22.7,0,0,0,0,0,0,55.0,99.4,0.0,1002.6,201,1.8,135
09/24/2016,22:00,22.8,0.12,80,70.4,22.7,0,0,0,0,0,0,55.2,99.0,0.0,1002.6,202,1.8,150
09/24/2016,23:00,23.1,0.12,67,71.8,22.8,0,0,0,0,0,0,56.0,98.2,0.0,1002.1,204,1.8,164
09/25/2016,00:00,23.3,0.12,-2,71.4,22.9,0,0,0,0,0,0,56.9,97.4,0.0,1001.5,207,1.7,173
09/25/2016,01:00,23.4,0.13,-68,70.8,22.9,0,0,0,0,0,0,57.2,97.4,0.0,1001.1,205,1.7,163
09/25/2016,02:00,23.3,0.13,-80,78.2,23.0,0,0,0,0,0,0,57.1,98.2,0.0,1000.6,201,1.8,149
09/25/2016,03:00,23.2,0.13,-84,76.5,23.1,0,0,0,0,0,0,57.0,99.0,0.0,1000.2,197,1.8,134
09/25/2016,04:00,23.2,0.13,-87,81.9,23.1,0,0,0,0,0,0,56.8,99.4,0.0,1000.1,196,1.8,119
09/25/2016,05:00,23.1,0.13,-89,92.6,23.0,0,0,0,0,0,0,56.7,99.4,0.0,1000.4,197,1.7,105
09/25/2016,06:00,23.0,0.13,-91,62.1,22.9,12,0,0,12,12,12,56.5,99.4,0.0,1000.7,198,1.6,90
09/25/2016,07:00,23.3,0.13,-92,48.1,23.1,95,0,0,95,95,95,56.3,98.7,0.0,1001.0,202,1.8,75
09/25/2016,08:00,23.8,0.13,-95,44.0,23.4,242,0,0,242,241,242,56.0,97.4,0.0,1001.4,206,2.1,60
09/25/2016,09:00,24.4,0.13,-97,34.8,23.7,388,56,38,427,426,452,55.7,96.1,0.0,1001.7,210,2.5,45
09/25/2016,10:00,25.1,0.13,-103,51.5,24.1,404,0,0,404,402,404,55.4,94.0,0.0,1001.7,213,2.6,30
09/25/2016,11:00,26.1,0.13,-117,49.0,24.5,483,0,0,483,482,483,55.1,91.1,0.0,1001.5,217,2.5,16
09/25/2016,12:00,27.0,0.13,177,37.4,24.9,578,37,37,614,613,615,54.7,88.4,0.0,1001.3,221,2.4,8
09/25/2016,13:00,26.9,0.13,116,10.7,24.8,338,527,498,837,841,866,54.6,88.5,0.0,1000.8,222,2.4,17
09/25/2016,14:00,25.8,0.13,102,9.4,24.2,275,582,507,782,786,866,54.7,91.4,0.0,1000.1,219,2.5,31
09/25/2016,15:00,24.6,0.13,97,23.8,23.7,366,185,120,486,486,571,54.8,94.4,0.0,999.5,217,2.5,46
09/25/2016,16:00,23.9,0.13,95,8.1,23.2,175,445,228,404,406,673,54.6,96.2,0.0,999.4,217,2.4,61
09/25/2016,17:00,23.4,0.13,92,20.9,22.9,125,46,9,134,134,163,54.1,96.7,0.0,999.8,221,2.1,76
09/25/2016,18:00,23.0,0.13,91,0.9,22.6,12,25,3,14,14,22,53.7,97.2,0.0,1000.2,226,1.8,91
09/25/2016,19:00,22.8,0.13,89,0.0,22.3,0,0,0,0,0,0,53.1,97.5,0.0,1000.8,231,1.7,105
09/25/2016,20:00,22.6,0.13,87,0.0,22.2,0,0,0,0,0,0,52.4,97.6,0.0,1001.7,234,1.6,120
09/25/2016,21:00,22.5,0.13,85,0.0,22.1,0,0,0,0,0,0,51.7,97.7,0.0,1002.5,237,1.6,135
09/25/2016,22:00,22.6,0.13,80,0.0,22.1,0,0,0,0,0,0,51.0,97.2,0.0,1002.6,238,1.6,150
09/25/2016,23:00,22.9,0.13,68,15.0,22.3,0,0,0,0,0,0,50.3,96.2,0.0,1002.0,238,1.7,164
09/26/2016,00:00,23.2,0.13,-3,51.4,22.4,0,0,0,0,0,0,49.7,95.2,0.0,1001.4,238,1.8,173
09/26/2016,01:00,23.3,0.13,-70,50.7,22.5,0,0,0,0,0,0,49.4,95.4,0.0,1000.8,242,1.8,164
09/26/2016,02:00,23.0,0.13,-81,24.3,22.4,0,0,0,0,0,0,49.5,96.7,0.0,1000.4,250,1.6,149
09/26/2016,03:00,22.7,0.13,-85,0.0,22.4,0,0,0,0,0,0,49.6,98.1,0.0,1000.1,260,1.5,134
09/26/2016,04:00,22.6,0.13,-87,0.0,22.4,0,0,0,0,0,0,49.7,98.7,0.0,1000.1,267,1.4,119
09/26/2016,05:00,22.7,0.13,-89,0.0,22.4,0,0,0,0,0,0,49.9,98.5,0.0,1000.5,268,1.3,105
09/26/2016,06:00,22.7,0.13,-91,2.3,22.4,15,3,0,16,16,17,50.0,98.3,0.0,1001.0,270,1.1,90
09/26/2016,07:00,23.1,0.13,-93,2.6,22.7,94,289,87,181,183,409,50.0,97.9,0.0,1001.4,264,1.0,75
09/26/2016,08:00,23.9,0.13,-95,18.3,23.4,258,170,76,335,336,457,50.0,97.3,0.0,1001.8,247,0.9,60
09/26/2016,09:00,24.6,0.13,-98,40.5,24.1,381,0,0,381,380,381,49.9,96.7,0.0,1002.3,226,0.8,45
09/26/2016,10:00,25.3,0.13,-104,59.6,24.5,321,0,0,321,320,321,50.3,95.6,0.0,1002.3,215,1.0,30
09/26/2016,11:00,25.8,0.13,-119,88.6,24.7,102,0,0,102,102,102,50.9,93.8,0.0,1001.9,214,1.2,16
09/26/2016,12:00,26.2,0.13,177,95.6,24.9,42,0,0,42,42,42,51.6,92.2,0.0,1001.5,214,1.3,9
09/26/2016,13:00,26.2,0.13,117,92.5,24.8,70,0,0,70,70,70,52.1,92.0,0.0,1001.0,214,1.4,17
09/26/2016,14:00,25.5,0.13,103,91.0,24.4,72,0,0,72,72,72,52.5,93.4,0.0,1000.4,216,1.3,31
09/26/2016,15:00,24.9,0.13,98,87.8,24.0,78,0,0,78,77,78,52.9,94.9,0.0,999.8,218,1.2,46
09/26/2016,16:00,24.4,0.13,95,83.8,23.7,63,0,0,63,63,63,53.2,96.1,0.0,999.8,220,1.1,61
09/26/2016,17:00,24.0,0.13,93,55.5,23.5,68,0,0,68,68,68,53.5,97.0,0.0,1000.3,222,1.1,76
09/26/2016,18:00,23.6,0.13,91,83.5,23.3,6,0,0,6,6,6,53.7,98.0,0.0,1000.9,224,1.0,91
09/26/2016,19:00,23.4,0.13,89,85.0,23.1,0,0,0,0,0,0,53.8,98.6,0.0,1001.5,227,1.0,106
09/26/2016,20:00,23.2,0.13,88,78.0,23.0,0,0,0,0,0,0,53.7,98.7,0.0,1002.2,230,1.0,120
09/26/2016,21:00,23.1,0.13,85,82.2,22.9,0,0,0,0,0,0,53.6,98.7,0.0,1002.8,233,1.0,135
09/26/2016,22:00,23.2,0.13,81,82.3,22.9,0,0,0,0,0,0,53.7,98.1,0.0,1002.9,237,1.0,150
09/26/2016,23:00,23.7,0.13,69,75.8,23.2,0,0,0,0,0,0,54.1,96.7,0.0,1002.3,242,1.2,165
09/27/2016,00:00,24.2,0.13,-4,69.3,23.4,0,0,0,0,0,0,54.5,95.4,0.0,1001.7,246,1.3,173
09/27/2016,01:00,24.2,0.13,-71,70.7,23.4,0,0,0,0,0,0,54.7,95.3,0.0,1001.3,251,1.3,164
09/27/2016,02:00,23.8,0.13,-82,57.1,23.2,0,0,0,0,0,0,54.6,96.5,0.0,1000.9,257,1.3,149
09/27/2016,03:00,23.4,0.13,-86,49.9,23.0,0,0,0,0,0,0,54.6,97.7,0.0,1000.5,263,1.3,134
09/27/2016,04:00,23.1,0.13,-88,48.0,22.9,0,0,0,0,0,0,54.5,98.4,0.0,1000.5,270,1.2,119
09/27/2016,05:00,23.1,0.13,-90,56.8,22.8,0,0,0,0,0,0,54.5,98.4,0.0,1001.0,277,1.0,104
09/27/2016,06:00,23.1,0.13,-91,59.6,22.8,13,0,0,13,13,14,54.5,98.5,0.0,1001.4,287,0.9,90
09/27/2016,07:00,23.4,0.13,-93,17.4,22.8,107,163,55,163,164,297,54.5,96.6,0.0,1001.9,294,0.9,75
09/27/2016,08:00,24.0,0.13,-95,27.0,22.8,264,104,45,309,309,385,54.6,93.0,0.0,1002.5,294,1.0,60
09/27/2016,09:00,24.6,0.13,-99,25.8,22.8,394,129,93,487,487,537,54.6,89.5,0.0,1003.0,294,1.1,45
09/27/2016,10:00,25.7,0.13,-104,30.8,22.9,512,73,59,572,571,590,54.9,84.5,0.0,1003.0,291,1.1,30
09/27/2016,11:00,27.2,0.13,-120,38.5,23.2,556,21,20,576,575,577,55.4,78.4,0.0,1002.4,282,0.9,17
09/27/2016,12:00,28.7,0.13,177,37.9,23.4,585,19,19,605,603,605,56.0,72.8,0.0,1001.9,270,0.8,9
09/27/2016,13:00,28.8,0.13,118,26.8,23.4,552,137,128,681,681,691,56.3,72.6,0.0,1001.3,246,0.7,18
09/27/2016,14:00,27.5,0.13,104,7.3,23.2,294,584,491,785,790,893,56.5,77.5,0.0,1000.5,220,0.9,32
09/27/2016,15:00,26.2,0.13,98,1.7,23.1,172,692,482,654,660,898,56.6,82.8,0.0,999.8,204,1.1,46
09/27/2016,16:00,25.2,0.13,95,44.1,23.0,206,68,40,246,246,284,56.9,87.5,0.0,999.7,197,1.2,61
09/27/2016,17:00,24.5,0.13,93,77.0,23.1,37,0,0,37,37,37,57.2,91.4,0.0,1000.5,195,1.2,76
09/27/2016,18:00,23.8,0.13,92,42.9,23.1,5,0,0,5,5,5,57.6,95.5,0.0,1001.2,192,1.1,91
09/27/2016,19:00,23.4,0.13,90,50.4,23.1,0,0,0,0,0,0,57.7,97.8,0.0,1002.0,192,1.1,106
09/27/2016,20:00,23.3,0.13,88,51.5,23.0,0,0,0,0,0,0,57.7,98.1,0.0,1002.7,196,1.1,121
09/27/2016,21:00,23.2,0.13,86,50.1,22.9,0,0,0,0,0,0,57.7,98.5,0.0,1003.5,199,1.1,135
09/27/2016,22:00,23.3,0.13,82,51.0,23.1,0,0,0,0,0,0,57.3,98.4,0.0,1003.6,201,1.1,150
09/27/2016,23:00,23.7,0.13,71,50.9,23.4,0,0,0,0,0,0,56.6,97.8,0.0,1003.0,202,1.2,165
09/28/2016,00:00,24.1,0.13,-5,50.9,23.7,0,0,0,0,0,0,55.8,97.3,0.0,1002.5,202,1.3,174
09/28/2016,01:00,24.2,0.12,-73,50.5,23.7,0,0,0,0,0,0,55.3,97.4,0.0,1001.9,202,1.3,164
09/28/2016,02:00,23.9,0.12,-82,51.5,23.6,0,0,0,0,0,0,55.1,98.2,0.0,1001.4,202,1.3,149
09/28/2016,03:00,23.6,0.12,-86,52.0,23.5,0,0,0,0,0,0,54.8,99.0,0.0,1000.8,201,1.4,134
09/28/2016,04:00,23.5,0.12,-88,52.0,23.4,0,0,0,0,0,0,54.6,99.4,0.0,1000.7,201,1.4,119
09/28/2016,05:00,23.4,0.12,-90,52.0,23.3,0,0,0,0,0,0,54.5,99.3,0.0,1001.1,200,1.3,104
09/28/2016,06:00,23.4,0.12,-92,45.3,23.2,12,0,0,12,12,12,54.3,99.2,0.0,1001.4,199,1.2,90
09/28/2016,07:00,23.6,0.12,-94,43.8,23.3,110,0,0,110,110,110,54.1,98.3,0.0,1001.7,191,1.0,75
09/28/2016,08:00,24.1,0.12,-96,24.5,23.5,254,143,80,334,335,419,53.7,96.7,0.0,1002.1,169,0.9,60
09/28/2016,09:00,24.6,0.12,-99,15.0,23.7,322,336,234,557,560,689,53.3,95.1,0.0,1002.4,143,0.9,45
09/28/2016,10:00,25.6,0.12,-105,24.3,24.1,486,163,140,627,628,657,53.1,91.5,0.0,1002.2,138,0.9,30
09/28/2016,11:00,27.3,0.12,-122,29.1,24.8,552,119,111,663,663,672,53.0,86.4,0.0,1001.6,151,1.0,17
09/28/2016,12:00,28.9,0.12,176,37.6,25.4,544,62,61,606,605,606,53.0,81.6,0.0,1000.9,162,1.1,9
09/28/2016,13:00,29.4,0.12,119,28.3,25.2,546,119,110,657,657,667,53.2,78.1,0.0,1000.2,174,1.1,18
09/28/2016,14:00,28.9,0.12,105,1.7,24.1,240,685,580,819,827,939,53.7,75.6,0.0,999.6,189,1.1,32
09/28/2016,15:00,28.3,0.12,99,7.6,23.0,276,468,320,596,601,780,54.2,73.1,0.0,998.9,204,1.1,46
09/28/2016,16:00,27.4,0.12,96,0.1,22.6,149,538,263,411,416,747,54.5,75.0,0.0,998.9,206,1.1,61
09/28/2016,17:00,26.2,0.12,94,2.3,22.8,90,261,70,160,162,358,54.6,81.6,0.0,999.5,195,0.9,76
09/28/2016,18:00,25.0,0.12,92,13.5,23.0,9,3,0,9,9,11,54.7,88.8,0.0,1000.1,181,0.8,91
09/28/2016,19:00,24.2,0.12,90,14.3,23.0,0,0,0,0,0,0,54.6,93.2,0.0,1000.8,185,0.9,106
09/28/2016,20:00,23.9,0.12,89,0.0,22.9,0,0,0,0,0,0,54.3,94.5,0.0,1001.6,201,1.1,121
09/28/2016,21:00,23.6,0.12,86,0.0,22.9,0,0,0,0,0,0,54.0,95.8,0.0,1002.5,212,1.4,136
09/28/2016,22:00,23.6,0.12,83,2.0,22.9,0,0,0,0,0,0,53.8,96.2,0.0,1002.7,219,1.5,150
09/28/2016,23:00,23.8,0.12,72,44.6,23.1,0,0,0,0,0,0,53.6,95.6,0.0,1002.3,224,1.5,165
09/29/2016,00:00,24.1,0.12,-6,27.2,23.3,0,0,0,0,0,0,53.4,95.1,0.0,1001.9,230,1.5,174
09/29/2016,01:00,24.1,0.13,-74,10.1,23.3,0,0,0,0,0,0,53.1,95.2,0.0,1001.4,238,1.4,164
09/29/2016,02:00,23.9,0.13,-83,43.5,23.2,0,0,0,0,0,0,52.7,95.9,0.0,1001.0,249,1.1,149
09/29/2016,03:00,23.6,0.13,-87,49.6,23.1,0,0,0,0,0,0,52.4,96.7,0.0,1000.7,265,1.0,134
09/29/2016,04:00,23.5,0.13,-89,50.3,23.0,0,0,0,0,0,0,52.2,97.1,0.0,1000.6,276,0.9,119
09/29/2016,05:00,23.4,0.13,-91,50.4,22.9,0,0,0,0,0,0,52.1,97.3,0.0,1000.9,279,0.9,104
09/29/2016,06:00,23.3,0.13,-92,43.7,22.9,12,13,1,15,15,22,51.9,97.5,0.0,1001.2,281,0.9,89
09/29/2016,07:00,23.7,0.13,-94,0.3,23.2,80,422,120,200,203,508,51.9,96.9,0.0,1001.5,279,0.8,75
09/29/2016,08:00,24.5,0.13,-96,0.8,23.7,132,626,316,448,454,815,52.0,95.6,0.0,1001.8,270,0.6,60
09/29/2016,09:00,25.2,0.13,-100,22.5,24.2,328,262,171,499,501,610,52.1,94.3,0.0,1002.1,254,0.5,45
09/29/2016,10:00,26.0,0.13,-106,37.4,24.7,478,48,43,521,521,528,52.9,92.8,0.0,1002.0,229,0.4,30
09/29/2016,11:00,26.8,0.13,-123,41.7,25.2,483,60,57,541,541,545,54.3,91.2,0.0,1001.6,188,0.3,17
09/29/2016,12:00,27.5,0.13,176,25.9,25.7,501,215,212,713,715,713,55.7,89.7,0.0,1001.2,155,0.4,10
09/29/2016,13:00,27.4,0.13,120,21.8,25.5,529,195,183,712,714,726,56.6,89.5,0.0,1000.7,137,0.5,18
09/29/2016,14:00,26.4,0.13,105,29.4,24.8,500,72,59,559,559,576,57.0,90.7,0.0,1000.1,113,0.4,32
09/29/2016,15:00,25.5,0.13,99,40.5,24.1,248,181,134,382,384,442,57.4,92.0,0.0,999.5,89,0.5,47
09/29/2016,16:00,24.7,0.13,96,95.2,23.6,23,0,0,23,23,23,57.1,93.5,0.0,999.3,92,0.5,61
09/29/2016,17:00,24.1,0.13,94,84.7,23.3,18,0,0,18,18,18,56.3,95.2,0.0,999.7,125,0.4,76
09/29/2016,18:00,23.5,0.13,92,10.7,23.0,5,0,0,5,5,5,55.4,97.0,0.0,1000.0,151,0.6,91
09/29/2016,19:00,23.1,0.13,91,0.0,22.8,0,0,0,0,0,0,54.6,98.2,0.0,1000.6,175,0.7,106
09/29/2016,20:00,22.8,0.13,89,0.0,22.6,0,0,0,0,0,0,53.7,98.7,0.0,1001.4,196,0.9,121
09/29/2016,21:00,22.6,0.13,87,0.0,22.5,0,0,0,0,0,0,52.9,99.1,0.0,1002.2,208,1.2,136
09/29/2016,22:00,22.7,0.13,83,0.0,22.6,0,0,0,0,0,0,52.8,99.1,0.0,1002.3,218,1.3,151
09/29/2016,23:00,23.1,0.13,73,36.8,22.9,0,0,0,0,0,0,53.5,98.5,0.0,1001.6,228,1.3,165
09/30/2016,00:00,23.5,0.13,-7,69.0,23.2,0,0,0,0,0,0,54.1,97.9,0.0,1001.0,237,1.4,174
09/30/2016,01:00,23.7,0.13,-76,69.4,23.3,0,0,0,0,0,0,54.4,97.9,0.0,1000.5,243,1.5,164
09/30/2016,02:00,23.6,0.13,-84,71.5,23.4,0,0,0,0,0,0,54.4,98.5,0.0,1000.0,246,1.7,149
09/30/2016,03:00,23.6,0.13,-87,69.5,23.5,0,0,0,0,0,0,54.4,99.1,0.0,999.6,248,1.8,134
09/30/2016,04:00,23.6,0.13,-89,65.5,23.5,0,0,0,0,0,0,54.4,99.4,0.0,999.4,250,1.9,119
09/30/2016,05:00,23.5,0.13,-91,65.9,23.4,0,0,0,0,0,0,54.4,99.4,0.0,999.6,251,2.0,104
09/30/2016,06:00,23.4,0.13,-93,64.8,23.3,4,0,0,4,4,4,54.4,99.4,0.0,999.8,252,2.0,89
09/30/2016,07:00,23.8,0.13,-94,86.2,23.5,18,0,0,18,18,18,54.7,98.3,0.0,1000.1,254,2.0,75
09/30/2016,08:00,24.6,0.13,-97,93.9,23.9,24,0,0,24,24,24,55.3,96.2,0.0,1000.6,256,2.0,60
09/30/2016,09:00,25.3,0.13,-100,80.8,24.3,126,0,0,126,126,126,56.0,94.2,0.0,1001.0,258,1.9,45
09/30/2016,10:00,26.1,0.13,-107,36.6,24.8,376,157,142,519,520,536,56.2,92.5,0.0,1001.3,258,1.7,31
09/30/2016,11:00,27.0,0.13,-124,27.0,25.4,511,167,155,667,668,680,56.0,91.1,0.0,1001.3,255,1.2,17
09/30/2016,12:00,27.9,0.13,176,24.2,26.0,518,212,208,727,729,728,55.8,89.7,0.0,1001.3,250,0.8,10
09/30/2016,13:00,27.6,0.13,121,0.7,25.9,222,769,727,949,959,987,55.8,90.2,0.0,1000.8,251,0.5,18
09/30/2016,14:00,26.3,0.13,106,8.3,25.0,312,534,457,769,776,859,55.9,92.4,0.0,1000.0,275,0.3,32
09/30/2016,15:00,25.0,0.13,100,2.5,24.1,205,626,425,630,637,866,56.0,94.8,0.0,999.1,315,0.3,47
09/30/2016,16:00,24.2,0.13,97,24.9,23.5,224,152,83,307,308,395,56.1,96.4,0.0,998.8,309,0.4,61
09/30/2016,17:00,23.8,0.13,94,49.7,23.4,84,0,0,84,83,84,56.1,97.3,0.0,999.0,286,0.7,76
09/30/2016,18:00,23.5,0.13,93,60.4,23.2,3,0,0,3,3,3,56.2,98.2,0.0,999.2,277,1.0,91
09/30/2016,19:00,23.3,0.13,91,82.6,23.1,0,0,0,0,0,0,56.5,98.5,0.0,999.8,275,1.2,106
09/30/2016,20:00,23.2,0.13,89,81.7,22.9,0,0,0,0,0,0,57.1,98.4,0.0,1000.7,276,1.2,121
09/30/2016,21:00,23.1,0.13,87,81.8,22.8,0,0,0,0,0,0,57.7,98.3,0.0,1001.6,276,1.2,136
09/30/2016,22:00,23.0,0.13,84,82.8,22.6,0,0,0,0,0,0,58.1,97.9,0.0,1002.0,268,1.0,151
09/30/2016,23:00,22.9,0.13,75,88.0,22.5,0,0,0,0,0,0,58.2,97.3,0.0,1001.8,235,0.7,165
10/01/2016,00:00,22.9,0.13,-8,91.8,22.4,0,0,0,0,0,0,58.4,96.7,0.0,1001.6,187,0.7,174
10/01/2011,01:00,23.6,0.13,-76,51.1,23.1,0,0,0,0,0,0,58.0,96.9,0.0,1001.1,223,1.7,164
10/01/2011,02:00,23.4,0.13,-84,51.2,23.1,0,0,0,0,0,0,57.8,97.9,0.0,1000.6,215,1.6,149
10/01/2011,03:00,23.3,0.13,-87,51.5,23.1,0,0,0,0,0,0,57.7,98.9,0.0,1000.1,206,1.5,134
10/01/2011,04:00,23.1,0.13,-89,50.7,23.0,0,0,0,0,0,0,57.5,99.4,0.0,1000.1,194,1.4,119
