#TMY hourly data
#Site, Solcast_site_5.615612_6.401852
#Country, Nigeria
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 6.4019
#Longitude, 5.6156
#Altitude, 116
#Time Zone, 0.0
Year,Month,Day,Hour,Minute,Tamb,Albedo,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,GtiFixedTilt,GtiTracking,Pw,SnowDepth,Pressure,WindDir,WindVel,Zenith
Year,Month,Day,Hour,Minute,[deg.C],[(0 - 1)],[degree],[%],[deg.C],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[cm],[mbar],[degree],[m/s],[degree]
2059,12,20,6,0,23.9,0.13,-115,9.4,23.1,86,38,6,92,94,96,2.86,0.0,999.7,210,0.7,80
2059,12,20,7,0,24.8,0.13,-119,32.9,23.0,202,10,5,207,207,213,2.87,0.0,1000.2,207,0.4,67
2059,12,20,8,0,25.7,0.13,-125,9.3,22.9,298,319,189,486,507,613,2.89,0.0,1000.6,162,0.0,54
2059,12,20,9,0,26.8,0.13,-136,11.8,22.6,382,307,226,609,629,669,2.86,0.0,1000.6,51,0.2,43
2059,12,20,10,0,28.0,0.13,-153,7.4,22.3,388,461,383,771,802,795,2.79,0.0,1000.1,54,0.4,34
2059,12,20,11,0,29.1,0.13,-178,0.1,22.0,287,683,590,877,920,880,2.72,0.0,999.5,56,0.6,30
2059,12,20,12,0,29.9,0.13,156,0.0,21.5,270,692,580,850,893,877,2.68,0.0,998.9,57,0.8,33
2059,12,20,13,0,30.2,0.13,138,0.0,20.9,247,663,499,746,786,846,2.67,0.0,998.1,58,0.8,41
2059,12,20,14,0,30.4,0.13,127,0.0,20.2,209,599,367,576,613,778,2.66,0.0,997.3,59,0.9,52
2059,12,20,15,0,29.9,0.13,120,0.0,20.6,154,482,208,362,391,640,2.62,0.0,996.9,57,0.8,65
2059,12,20,16,0,28.4,0.13,116,0.0,21.9,80,255,60,139,154,238,2.56,0.0,997.1,50,0.5,78
2059,12,20,17,0,27.0,0.13,113,0.0,23.3,7,13,1,8,9,7,2.49,0.0,997.3,29,0.3,92
2059,12,20,18,0,25.8,0.13,113,0.0,23.7,0,0,0,0,0,0,2.44,0.0,997.7,329,0.2,105
2059,12,20,19,0,25.0,0.13,113,0.0,23.2,0,0,0,0,0,0,2.39,0.0,998.4,291,0.3,119
2059,12,20,20,0,24.1,0.13,116,0.0,22.8,0,0,0,0,0,0,2.35,0.0,999.0,277,0.5,133
2059,12,20,21,0,23.5,0.13,123,0.0,22.4,0,0,0,0,0,0,2.26,0.0,999.2,260,0.7,146
2059,12,20,22,0,23.1,0.13,140,0.0,22.1,0,0,0,0,0,0,2.12,0.0,998.8,245,1.0,157
2059,12,20,23,0,22.7,0.13,177,0.0,21.8,0,0,0,0,0,0,1.99,0.0,998.5,237,1.3,162
2059,12,21,0,0,22.2,0.13,-145,0.0,21.4,0,0,0,0,0,0,1.93,0.0,998.1,236,1.5,158
2059,12,21,1,0,21.6,0.13,-125,0.0,21.0,0,0,0,0,0,0,1.93,0.0,997.7,241,1.5,147
2059,12,21,2,0,21.0,0.13,-117,0.0,20.6,0,0,0,0,0,0,1.94,0.0,997.4,245,1.6,135
2059,12,21,3,0,20.5,0.13,-114,0.0,20.3,0,0,0,0,0,0,1.97,0.0,997.4,248,1.6,121
2059,12,21,4,0,20.2,0.13,-113,0.0,20.1,0,0,0,0,0,0,2.03,0.0,997.9,251,1.4,107
2059,12,21,5,0,20.0,0.13,-113,0.1,19.8,3,3,0,3,3,3,2.09,0.0,998.3,255,1.3,94
2059,12,21,6,0,20.9,0.13,-115,12.2,20.2,86,17,2,89,90,91,2.16,0.0,998.9,261,1.0,80
2059,12,21,7,0,23.1,0.13,-119,20.3,21.2,232,49,20,252,255,285,2.24,0.0,999.5,281,0.6,67
2059,12,21,8,0,25.3,0.13,-125,8.2,22.2,270,398,241,511,536,656,2.31,0.0,1000.1,345,0.4,54
2059,12,21,9,0,27.4,0.13,-136,0.0,22.3,237,674,495,733,774,850,2.3,0.0,1000.2,22,0.6,43
2059,12,21,10,0,29.2,0.13,-153,0.0,21.3,253,727,602,855,900,892,2.21,0.0,999.8,32,0.9,34
2059,12,21,11,0,31.0,0.13,-178,0.0,20.4,261,742,641,902,947,905,2.12,0.0,999.4,37,1.2,30
2059,12,21,12,0,31.8,0.13,157,0.0,19.1,282,681,571,853,896,879,2.05,0.0,998.8,39,1.4,33
2059,12,21,13,0,31.4,0.13,138,0.0,17.3,266,635,478,744,784,841,2.0,0.0,998.0,41,1.4,41
2059,12,21,14,0,31.1,0.13,127,0.0,15.6,229,558,343,572,607,762,1.95,0.0,997.1,43,1.4,52
2059,12,21,15,0,30.0,0.13,120,0.0,15.7,172,416,181,352,378,595,1.89,0.0,996.9,42,1.4,65
2059,12,21,16,0,28.2,0.13,116,0.3,17.6,87,182,44,131,142,208,1.8,0.0,997.2,38,1.3,78
2059,12,21,17,0,26.5,0.13,113,0.0,19.5,7,8,1,8,8,7,1.71,0.0,997.5,34,1.2,91
2059,12,21,18,0,25.1,0.13,113,0.0,20.4,0,0,0,0,0,0,1.64,0.0,998.0,29,1.0,105
2059,12,21,19,0,24.1,0.13,113,0.0,20.2,0,0,0,0,0,0,1.61,0.0,998.8,20,0.8,119
2059,12,21,20,0,23.1,0.13,116,0.0,20.0,0,0,0,0,0,0,1.57,0.0,999.6,2,0.5,132
2059,12,21,21,0,22.5,0.13,123,0.0,20.0,0,0,0,0,0,0,1.58,0.0,999.9,345,0.5,145
2059,12,21,22,0,22.2,0.13,140,0.0,20.1,0,0,0,0,0,0,1.63,0.0,999.8,342,0.6,157
2059,12,21,23,0,21.9,0.13,176,0.0,20.2,0,0,0,0,0,0,1.68,0.0,999.7,340,0.8,162
2059,12,22,0,0,21.2,0.13,-145,0.0,19.7,0,0,0,0,0,0,1.74,0.0,999.4,341,0.9,158
2059,12,22,1,0,20.3,0.13,-125,0.0,18.5,0,0,0,0,0,0,1.79,0.0,998.9,343,1.1,148
2059,12,22,2,0,19.3,0.13,-117,0.0,17.3,0,0,0,0,0,0,1.85,0.0,998.5,345,1.3,135
2059,12,22,3,0,18.6,0.13,-114,0.0,16.5,0,0,0,0,0,0,1.9,0.0,998.4,351,1.3,121
2059,12,22,4,0,18.1,0.13,-113,0.0,16.1,0,0,0,0,0,0,1.92,0.0,998.7,2,1.2,107
2059,12,22,5,0,17.6,0.13,-113,0.0,15.7,3,2,0,3,3,2,1.95,0.0,999.0,14,1.2,94
2059,12,22,6,0,18.8,0.13,-115,2.7,16.1,77,81,16,93,98,116,1.97,0.0,999.4,24,1.2,80
2059,12,22,7,0,21.6,0.13,-119,0.8,17.2,171,314,128,299,319,495,1.98,0.0,999.9,31,1.2,67
2059,12,22,8,0,24.4,0.13,-125,0.0,18.2,245,464,272,517,546,697,1.98,0.0,1000.3,38,1.2,54
2059,12,22,9,0,26.8,0.13,-136,0.0,17.9,309,514,377,686,719,781,1.99,0.0,1000.4,43,1.4,43
2059,12,22,10,0,28.8,0.13,-153,0.0,16.1,346,547,453,799,834,828,1.99,0.0,1000.1,45,1.8,34
2059,12,22,11,0,30.7,0.13,-178,0.0,14.4,371,535,462,833,868,836,1.99,0.0,999.8,46,2.3,30
2059,12,22,12,0,31.4,0.13,157,0.0,13.2,409,413,347,757,784,773,2.01,0.0,999.2,46,2.4,33
2059,12,22,13,0,31.0,0.13,138,0.0,12.4,378,355,268,646,670,704,2.04,0.0,998.4,45,2.3,41
2059,12,22,14,0,30.5,0.13,127,0.0,11.7,307,291,179,486,505,592,2.08,0.0,997.6,44,2.1,52
2059,12,22,15,0,29.3,0.13,120,0.0,12.3,204,217,95,299,313,430,2.1,0.0,997.4,45,2.1,65
2059,12,22,16,0,27.5,0.13,116,3.3,14.1,93,46,13,106,109,134,2.1,0.0,997.7,48,2.2,78
2059,12,22,17,0,25.7,0.13,113,0.1,16.0,7,1,0,7,7,7,2.1,0.0,998.1,51,2.3,91
2059,12,22,18,0,24.1,0.13,113,0.0,16.8,0,0,0,0,0,0,2.1,0.0,998.7,53,2.4,105
2059,12,22,19,0,22.8,0.13,113,0.0,16.5,0,0,0,0,0,0,2.11,0.0,999.4,54,2.4,119
2059,12,22,20,0,21.5,0.13,116,0.0,16.2,0,0,0,0,0,0,2.11,0.0,1000.2,56,2.3,132
2059,12,22,21,0,20.8,0.13,123,0.0,16.2,0,0,0,0,0,0,2.14,0.0,1000.4,56,2.1,145
2059,12,22,22,0,20.6,0.13,140,0.0,16.4,0,0,0,0,0,0,2.2,0.0,1000.2,55,1.7,157
2059,12,22,23,0,20.5,0.13,176,0.0,16.6,0,0,0,0,0,0,2.27,0.0,999.9,52,1.2,162
2059,12,23,0,0,20.1,0.14,-145,0.0,16.8,0,0,0,0,0,0,2.32,0.0,999.5,47,1.0,158
2059,12,23,1,0,19.4,0.14,-125,0.0,16.8,0,0,0,0,0,0,2.36,0.0,999.1,41,1.0,148
2059,12,23,2,0,18.8,0.14,-117,0.0,16.8,0,0,0,0,0,0,2.4,0.0,998.6,33,0.9,135
2059,12,23,3,0,18.3,0.14,-114,0.0,16.6,0,0,0,0,0,0,2.44,0.0,998.5,32,1.0,121
2059,12,23,4,0,17.9,0.14,-113,0.0,16.2,0,0,0,0,0,0,2.49,0.0,998.8,37,1.1,108
2059,12,23,5,0,17.5,0.14,-113,0.0,15.8,2,0,0,2,2,2,2.55,0.0,999.0,41,1.3,94
2059,12,23,6,0,18.7,0.14,-115,14.6,15.9,55,0,0,55,55,55,2.59,0.0,999.5,47,1.4,80
2059,12,23,7,0,21.5,0.14,-119,13.7,16.5,183,21,10,192,193,205,2.63,0.0,1000.1,55,1.5,67
2059,12,23,8,0,24.2,0.14,-125,0.5,17.1,304,195,115,419,432,497,2.66,0.0,1000.7,62,1.6,54
2059,12,23,9,0,26.5,0.14,-136,0.0,16.4,384,277,203,587,605,641,2.71,0.0,1000.8,66,1.8,43
2059,12,23,10,0,28.3,0.14,-153,0.0,14.6,430,329,272,702,724,721,2.76,0.0,1000.4,68,2.0,34
2059,12,23,11,0,30.0,0.14,-177,0.0,12.7,469,291,252,721,740,722,2.82,0.0,1000.0,69,2.2,30
2059,12,23,12,0,30.9,0.14,157,0.0,11.7,539,128,107,647,655,652,2.87,0.0,999.3,71,2.2,33
2059,12,23,13,0,30.9,0.14,138,0.0,11.5,463,114,86,549,556,568,2.9,0.0,998.5,72,1.9,41
2059,12,23,14,0,30.8,0.14,127,1.1,11.3,347,71,45,392,396,416,2.94,0.0,997.7,74,1.7,52
2059,12,23,15,0,29.8,0.14,120,5.2,12.5,224,1,0,224,223,224,2.95,0.0,997.4,71,1.3,64
2059,12,23,16,0,27.9,0.14,116,7.6,15.3,85,0,0,85,84,85,2.94,0.0,997.8,56,0.9,78
2059,12,23,17,0,25.9,0.14,114,0.1,18.0,7,0,0,7,7,7,2.93,0.0,998.2,24,0.6,91
2059,12,23,18,0,24.3,0.14,113,0.0,19.3,0,0,0,0,0,0,2.89,0.0,998.7,349,0.7,105
2059,12,23,19,0,23.1,0.14,113,0.0,19.3,0,0,0,0,0,0,2.85,0.0,999.4,333,0.9,119
2059,12,23,20,0,21.9,0.14,116,0.0,19.2,0,0,0,0,0,0,2.8,0.0,1000.0,324,1.1,132
2059,12,23,21,0,21.3,0.14,123,0.0,19.1,0,0,0,0,0,0,2.76,0.0,1000.2,320,1.1,145
2059,12,23,22,0,21.1,0.14,140,0.0,19.0,0,0,0,0,0,0,2.75,0.0,1000.0,317,0.9,157
2059,12,23,23,0,20.9,0.14,176,0.0,18.9,0,0,0,0,0,0,2.73,0.0,999.7,313,0.6,162
2059,12,24,0,0,20.7,0.13,-145,0.0,18.7,0,0,0,0,0,0,2.71,0.0,999.4,301,0.5,158
2059,12,24,1,0,20.4,0.13,-125,0.0,18.5,0,0,0,0,0,0,2.68,0.0,999.2,282,0.4,148
2059,12,24,2,0,20.1,0.13,-117,0.0,18.3,0,0,0,0,0,0,2.65,0.0,998.9,262,0.5,135
2059,12,24,3,0,19.8,0.13,-114,0.0,18.1,0,0,0,0,0,0,2.63,0.0,998.9,268,0.3,121
2059,12,24,4,0,19.4,0.13,-113,0.0,18.0,0,0,0,0,0,0,2.61,0.0,999.2,2,0.3,108
2059,12,24,5,0,19.1,0.13,-113,0.0,17.8,2,1,0,2,2,2,2.59,0.0,999.4,32,0.6,94
2059,12,24,6,0,20.1,0.13,-115,0.0,18.0,70,69,15,85,89,109,2.58,0.0,999.8,38,0.8,80
2059,12,24,7,0,22.5,0.13,-119,0.0,18.6,176,251,101,276,292,434,2.57,0.0,1000.2,42,0.8,67
2059,12,24,8,0,24.8,0.13,-125,0.0,19.1,261,386,226,487,512,640,2.57,0.0,1000.7,47,0.8,54
2059,12,24,9,0,27.1,0.13,-135,0.0,18.6,327,453,331,658,688,744,2.56,0.0,1000.6,56,1.0,43
2059,12,24,10,0,29.2,0.13,-152,0.0,17.0,367,488,404,771,803,798,2.56,0.0,1000.1,64,1.4,34
2059,12,24,11,0,31.3,0.13,-177,0.0,15.4,392,480,415,807,839,810,2.55,0.0,999.6,68,1.8,30
2059,12,24,12,0,32.1,0.13,157,0.0,14.0,419,386,325,744,770,759,2.54,0.0,999.0,70,1.9,33
2059,12,24,13,0,31.6,0.13,138,0.0,12.9,383,341,258,641,664,696,2.53,0.0,998.3,69,1.8,41
2059,12,24,14,0,31.0,0.13,127,0.0,11.7,311,281,174,485,503,585,2.51,0.0,997.6,69,1.6,52
2059,12,24,15,0,30.0,0.13,120,0.1,12.3,209,191,85,294,306,409,2.48,0.0,997.4,69,1.5,64
2059,12,24,16,0,28.4,0.13,116,1.5,14.5,96,39,11,107,109,129,2.42,0.0,997.7,70,1.2,78
2059,12,24,17,0,26.9,0.13,114,0.0,16.7,8,0,0,8,8,8,2.37,0.0,998.0,71,1.0,91
2059,12,24,18,0,25.6,0.13,113,0.0,17.8,0,0,0,0,0,0,2.32,0.0,998.5,66,0.8,105
2059,12,24,19,0,24.7,0.13,113,0.0,17.8,0,0,0,0,0,0,2.26,0.0,999.1,46,0.5,119
2059,12,24,20,0,23.8,0.13,116,0.0,17.7,0,0,0,0,0,0,2.2,0.0,999.7,5,0.4,132
2059,12,24,21,0,23.1,0.13,123,0.0,17.8,0,0,0,0,0,0,2.21,0.0,999.9,342,0.6,145
2059,12,24,22,0,22.4,0.13,140,0.0,18.0,0,0,0,0,0,0,2.27,0.0,999.6,339,0.9,156
2059,12,24,23,0,21.8,0.13,175,0.0,18.1,0,0,0,0,0,0,2.33,0.0,999.2,338,1.2,162
2059,12,25,0,0,20.9,0.14,-146,0.0,17.9,0,0,0,0,0,0,2.35,0.0,998.9,338,1.3,158
2059,12,25,1,0,19.8,0.14,-125,0.0,17.2,0,0,0,0,0,0,2.33,0.0,998.5,338,1.4,148
2059,12,25,2,0,18.7,0.14,-117,0.0,16.5,0,0,0,0,0,0,2.3,0.0,998.1,339,1.5,135
2059,12,25,3,0,18.0,0.14,-114,0.0,16.1,0,0,0,0,0,0,2.29,0.0,998.1,342,1.4,122
2059,12,25,4,0,17.8,0.14,-113,0.0,15.9,0,0,0,0,0,0,2.27,0.0,998.3,350,1.2,108
2059,12,25,5,0,17.5,0.14,-113,0.0,15.7,2,0,0,2,2,2,2.26,0.0,998.6,360,1.1,94
2059,12,25,6,0,18.8,0.14,-115,1.2,16.2,71,38,9,80,82,95,2.25,0.0,998.9,7,0.9,80
2059,12,25,7,0,21.7,0.14,-119,0.0,17.3,180,215,86,266,280,402,2.25,0.0,999.3,12,0.7,67
2059,12,25,8,0,24.6,0.14,-125,0.0,18.5,272,349,204,476,498,616,2.25,0.0,999.8,21,0.4,54
2059,12,25,9,0,27.0,0.14,-135,0.0,18.4,344,409,299,643,670,723,2.28,0.0,999.8,13,0.3,43
2059,12,25,10,0,29.1,0.14,-152,0.0,17.0,382,457,378,760,790,786,2.36,0.0,999.4,319,0.2,34
2059,12,25,11,0,31.2,0.14,-177,0.0,15.7,415,432,373,788,817,790,2.44,0.0,998.9,286,0.4,30
2059,12,25,12,0,32.1,0.14,157,0.0,14.8,483,211,178,661,675,669,2.51,0.0,998.4,277,0.5,33
2059,12,25,13,0,31.8,0.14,138,0.0,14.5,434,161,122,556,567,583,2.56,0.0,997.6,274,0.5,41
2059,12,25,14,0,31.5,0.14,127,0.0,14.2,340,123,77,416,424,461,2.61,0.0,996.8,271,0.5,52
2059,12,25,15,0,30.3,0.14,120,0.0,15.1,217,70,32,249,253,291,2.63,0.0,996.6,258,0.8,64
2059,12,25,16,0,28.2,0.14,116,0.8,17.1,91,6,2,93,93,97,2.63,0.0,997.0,249,1.4,77
2059,12,25,17,0,26.2,0.14,114,0.0,19.0,7,0,0,7,7,7,2.64,0.0,997.3,245,2.0,91
2059,12,25,18,0,24.7,0.14,113,0.0,19.9,0,0,0,0,0,0,2.63,0.0,997.8,244,2.3,105
2059,12,25,19,0,23.8,0.14,113,0.0,19.8,0,0,0,0,0,0,2.62,0.0,998.5,245,2.2,118
2059,12,25,20,0,23.0,0.14,116,0.0,19.6,0,0,0,0,0,0,2.61,0.0,999.1,246,2.0,132
2059,12,25,21,0,22.3,0.14,123,0.0,19.7,0,0,0,0,0,0,2.64,0.0,999.4,247,1.9,145
2059,12,25,22,0,21.8,0.14,139,0.0,19.9,0,0,0,0,0,0,2.72,0.0,999.2,248,1.9,156
2059,12,25,23,0,21.3,0.14,175,0.0,20.2,0,0,0,0,0,0,2.8,0.0,999.0,250,1.8,162
2059,12,26,0,0,20.8,0.13,-146,0.0,20.2,0,0,0,0,0,0,2.84,0.0,998.8,252,1.7,158
2059,12,26,1,0,20.5,0.13,-126,0.0,20.0,0,0,0,0,0,0,2.83,0.0,998.4,256,1.6,148
2059,12,26,2,0,20.2,0.13,-117,0.0,19.9,0,0,0,0,0,0,2.82,0.0,998.1,260,1.6,135
2059,12,26,3,0,20.0,0.13,-114,0.0,19.7,0,0,0,0,0,0,2.82,0.0,998.0,267,1.5,122
2059,12,26,4,0,19.9,0.13,-113,0.0,19.5,0,0,0,0,0,0,2.81,0.0,998.3,276,1.5,108
2059,12,26,5,0,19.8,0.13,-113,0.0,19.4,2,0,0,2,2,2,2.81,0.0,998.5,284,1.5,94
2059,12,26,6,0,20.8,0.13,-115,0.4,19.7,69,40,9,78,80,94,2.8,0.0,998.9,286,1.3,81
2059,12,26,7,0,23.1,0.13,-119,0.0,20.3,179,207,83,262,275,393,2.8,0.0,999.2,278,1.0,67
2059,12,26,8,0,25.3,0.13,-125,0.0,21.0,265,361,211,476,499,620,2.8,0.0,999.6,262,0.7,55
2059,12,26,9,0,27.4,0.13,-135,0.0,21.0,314,478,349,664,695,755,2.79,0.0,999.5,248,0.4,43
2059,12,26,10,0,29.2,0.13,-152,0.0,20.4,344,533,441,785,820,815,2.79,0.0,998.9,248,0.3,34
2059,12,26,11,0,31.1,0.13,-177,0.0,19.7,357,551,476,833,868,835,2.79,0.0,998.3,248,0.1,30
2059,12,26,12,0,32.1,0.13,157,0.0,19.0,352,535,450,802,837,822,2.81,0.0,997.6,136,0.0,33
2059,12,26,13,0,32.1,0.13,139,0.0,18.1,326,492,373,698,730,773,2.85,0.0,996.7,135,0.1,41
2059,12,26,14,0,32.1,0.13,127,0.0,17.3,277,404,252,529,555,668,2.89,0.0,995.8,137,0.1,52
2059,12,26,15,0,31.2,0.13,120,0.0,17.6,203,244,109,312,328,456,2.92,0.0,995.6,222,0.4,64
2059,12,26,16,0,29.2,0.13,116,0.3,19.2,96,75,20,115,120,153,2.94,0.0,996.0,237,1.1,77
2059,12,26,17,0,27.3,0.13,113,0.0,20.7,8,1,0,9,9,8,2.97,0.0,996.4,240,1.8,91
2059,12,26,18,0,25.9,0.13,113,0.0,21.4,0,0,0,0,0,0,2.99,0.0,997.0,241,2.2,105
2059,12,26,19,0,25.1,0.13,113,0.0,21.1,0,0,0,0,0,0,3.02,0.0,997.8,242,2.0,118
2059,12,26,20,0,24.3,0.13,116,0.0,20.9,0,0,0,0,0,0,3.05,0.0,998.6,244,1.9,132
2059,12,26,21,0,24.0,0.13,123,0.0,21.0,0,0,0,0,0,0,3.07,0.0,998.8,247,1.9,145
2059,12,26,22,0,24.0,0.13,139,0.0,21.5,0,0,0,0,0,0,3.06,0.0,998.6,250,1.9,156
2059,12,26,23,0,24.0,0.13,175,0.0,22.1,0,0,0,0,0,0,3.05,0.0,998.4,254,1.9,162
2059,12,27,0,0,23.6,0.14,-146,0.0,22.0,0,0,0,0,0,0,3.06,0.0,998.1,257,1.8,159
2059,12,27,1,0,22.8,0.14,-126,0.0,21.5,0,0,0,0,0,0,3.09,0.0,997.7,258,1.6,148
2059,12,27,2,0,22.0,0.14,-117,0.0,20.9,0,0,0,0,0,0,3.12,0.0,997.4,259,1.5,135
2059,12,27,3,0,21.4,0.14,-114,0.0,20.6,0,0,0,0,0,0,3.15,0.0,997.4,261,1.4,122
2059,12,27,4,0,21.1,0.14,-113,0.0,20.5,0,0,0,0,0,0,3.17,0.0,997.6,262,1.5,108
2059,12,27,5,0,20.7,0.14,-113,0.0,20.3,2,0,0,2,2,2,3.19,0.0,997.8,264,1.5,94
2059,12,27,6,0,21.7,0.14,-115,2.5,20.6,70,9,2,72,72,75,3.22,0.0,998.2,262,1.4,81
2059,12,27,7,0,24.0,0.14,-119,0.8,21.3,185,143,58,243,252,335,3.24,0.0,998.6,256,1.1,67
2059,12,27,8,0,26.2,0.14,-125,0.0,22.0,293,243,141,434,450,535,3.26,0.0,999.0,246,0.8,55
2059,12,27,9,0,28.2,0.14,-135,0.0,21.8,394,244,178,572,588,622,3.28,0.0,999.0,247,0.6,43
2059,12,27,10,0,29.9,0.14,-152,0.0,20.9,456,267,220,676,694,693,3.28,0.0,998.6,279,0.4,34
2059,12,27,11,0,31.5,0.14,-177,0.0,19.9,493,235,203,696,711,697,3.29,0.0,998.1,325,0.4,30
2059,12,27,12,0,32.3,0.14,158,0.0,19.0,531,96,81,612,617,615,3.31,0.0,997.5,334,0.5,33
2059,12,27,13,0,32.3,0.14,139,0.0,18.2,479,58,44,523,526,532,3.35,0.0,996.7,320,0.5,41
